Date,CFNCX
2022-02-28,69.95999908447266
2022-03-01,68.88999938964844
2022-03-02,70.13999938964844
2022-03-03,69.4800033569336
2022-03-04,68.72000122070312
2022-03-07,66.48999786376953
2022-03-08,66.2300033569336
2022-03-09,68.11000061035156
2022-03-10,67.83000183105469
2022-03-11,66.88999938964844
2022-03-14,66.2699966430664
2022-03-15,67.4800033569336
2022-03-16,69.16000366210938
2022-03-17,70.18000030517578
2022-03-18,71.0199966430664
2022-03-21,70.7699966430664
2022-03-22,71.48999786376953
2022-03-23,70.54000091552734
2022-03-24,71.4800033569336
2022-03-25,71.62999725341797
2022-03-28,71.8499984741211
2022-03-29,72.8499984741211
2022-03-30,72.4000015258789
2022-03-31,71.3499984741211
2022-04-01,71.7699966430664
2022-04-04,72.33000183105469
2022-04-05,71.33000183105469
2022-04-06,70.75
2022-04-07,70.95999908447266
2022-04-08,70.81999969482422
2022-04-11,69.94000244140625
2022-04-12,69.66999816894531
2022-04-13,70.5199966430664
2022-04-14,69.83999633789062
2022-04-18,69.73999786376953
2022-04-19,70.66999816894531
2022-04-20,70.55999755859375
2022-04-21,69.29000091552734
2022-04-22,67.5
2022-04-25,67.62999725341797
2022-04-26,65.83999633789062
2022-04-27,66.0199966430664
2022-04-28,67.44000244140625
2022-04-29,65.5
2022-05-02,65.91000366210938
2022-05-03,66.25
2022-05-04,67.93000030517578
2022-05-05,65.80999755859375
2022-05-06,65.27999877929688
2022-05-09,62.91999816894531
2022-05-10,63.099998474121094
2022-05-11,62.47999954223633
2022-05-12,62.59000015258789
2022-05-13,64.30000305175781
2022-05-16,64.2300033569336
2022-05-17,65.48999786376953
2022-05-18,63.16999816894531
2022-05-19,62.9900016784668
2022-05-20,63.119998931884766
2022-05-23,63.97999954223633
2022-05-24,63.56999969482422
2022-05-25,64.16000366210938
2022-05-26,65.36000061035156
2022-05-27,66.80999755859375
2022-05-31,66.27999877929688
2022-06-01,65.79000091552734
2022-06-02,66.87999725341797
2022-06-03,65.98999786376953
2022-06-06,66.19000244140625
2022-06-07,66.76000213623047
2022-06-08,65.9800033569336
2022-06-09,64.41999816894531
2022-06-10,62.66999816894531
2022-06-13,60.13999938964844
2022-06-14,59.81999969482422
2022-06-15,59.41999816894531
2022-06-16,57.470001220703125
2022-06-17,57.5
2022-06-21,58.720001220703125
2022-06-22,58.400001525878906
2022-06-23,58.66999816894531
2022-06-24,60.400001525878906
2022-06-27,60.41999816894531
2022-06-28,59.54999923706055
2022-06-29,59.29999923706055
2022-06-30,58.72999954223633
2022-07-01,59.18000030517578
2022-07-05,59.0099983215332
2022-07-06,59.099998474121094
2022-07-07,60.060001373291016
2022-07-08,59.9900016784668
2022-07-11,59.220001220703125
2022-07-12,58.790000915527344
2022-07-13,58.529998779296875
2022-07-14,58.130001068115234
2022-07-15,59.380001068115234
2022-07-18,59.209999084472656
2022-07-19,60.88999938964844
2022-07-20,61.11000061035156
2022-07-21,61.54999923706055
2022-07-22,60.939998626708984
2022-07-25,61.18000030517578
2022-07-26,60.56999969482422
2022-07-27,61.959999084472656
2022-07-28,62.5099983215332
2022-07-29,63.11000061035156
2022-08-01,62.939998626708984
2022-08-02,62.54999923706055
2022-08-03,63.33000183105469
2022-08-04,63.45000076293945
2022-08-05,63.47999954223633
2022-08-08,63.56999969482422
2022-08-09,63.189998626708984
2022-08-10,64.55999755859375
2022-08-11,64.61000061035156
2022-08-12,65.61000061035156
2022-08-15,65.62000274658203
2022-08-16,65.68000030517578
2022-08-17,65.05999755859375
2022-08-18,65.31999969482422
2022-08-19,64.4800033569336
2022-08-22,63.33000183105469
2022-08-23,63.25
2022-08-24,63.5099983215332
2022-08-25,64.37999725341797
2022-08-26,62.380001068115234
2022-08-29,62.029998779296875
2022-08-30,61.29999923706055
2022-08-31,60.939998626708984
2022-09-01,60.86000061035156
2022-09-02,60.470001220703125
2022-09-06,60.13999938964844
2022-09-07,61.06999969482422
2022-09-08,61.599998474121094
2022-09-09,62.650001525878906
2022-09-12,63.220001220703125
2022-09-13,60.7400016784668
2022-09-14,60.790000915527344
2022-09-15,60.290000915527344
2022-09-16,59.81999969482422
2022-09-19,60.16999816894531
2022-09-20,59.45000076293945
2022-09-21,58.47999954223633
2022-09-22,57.900001525878906
2022-09-23,56.650001525878906
2022-09-26,55.900001525878906
2022-09-27,55.81999969482422
2022-09-28,57.08000183105469
2022-09-29,56.099998474121094
2022-09-30,55.52000045776367
2022-10-03,57.11000061035156
2022-10-04,59.0099983215332
2022-10-05,58.91999816894531
2022-10-06,58.43000030517578
2022-10-07,57.0099983215332
2022-10-10,56.5
2022-10-11,56.04999923706055
2022-10-12,55.939998626708984
2022-10-13,57.130001068115234
2022-10-14,55.77000045776367
2022-10-17,57.06999969482422
2022-10-18,57.630001068115234
2022-10-19,57.25
2022-10-20,56.869998931884766
2022-10-21,58.13999938964844
2022-10-24,58.61000061035156
2022-10-25,59.65999984741211
2022-10-26,59.56999969482422
2022-10-27,59.27000045776367
2022-10-28,60.290000915527344
2022-10-31,59.95000076293945
2022-11-01,59.970001220703125
2022-11-02,58.68000030517578
2022-11-03,58.29999923706055
2022-11-04,59.400001525878906
2022-11-07,60.0099983215332
2022-11-08,60.45000076293945
2022-11-09,59.279998779296875
2022-11-10,62.31999969482422
2022-11-11,62.869998931884766
2022-11-14,62.2599983215332
2022-11-15,62.779998779296875
2022-11-16,62.209999084472656
2022-11-17,62.0
2022-11-18,62.290000915527344
2022-11-21,62.08000183105469
2022-11-22,62.83000183105469
2022-11-23,63.189998626708984
2022-11-25,63.279998779296875
2022-11-28,62.31999969482422
2022-11-29,62.380001068115234
2022-11-30,64.19000244140625
2022-12-01,64.16999816894531
2022-12-02,64.13999938964844
2022-12-05,63.040000915527344
2022-12-06,62.290000915527344
2022-12-07,62.209999084472656
2022-12-08,62.65999984741211
2022-12-09,62.38999938964844
2022-12-12,63.13999938964844
2022-12-13,63.61000061035156
2022-12-14,63.38999938964844
2022-12-15,61.900001525878906
2022-12-16,60.130001068115234
2022-12-19,59.68000030517578
2022-12-20,59.81999969482422
2022-12-21,60.709999084472656
2022-12-22,59.970001220703125
2022-12-23,60.29999923706055
2022-12-27,60.209999084472656
2022-12-28,59.5099983215332
2022-12-29,60.43000030517578
2022-12-30,60.2400016784668
2023-01-03,60.029998779296875
2023-01-04,60.560001373291016
2023-01-05,60.0099983215332
2023-01-06,61.459999084472656
2023-01-09,61.52000045776367
2023-01-10,61.810001373291016
2023-01-11,62.5099983215332
2023-01-12,62.91999816894531
2023-01-13,63.18000030517578
2023-01-17,62.9900016784668
2023-01-18,62.25
2023-01-19,61.880001068115234
2023-01-20,62.90999984741211
2023-01-23,63.4900016784668
2023-01-24,63.43000030517578
2023-01-25,63.560001373291016
2023-01-26,64.13999938964844
2023-01-27,64.04000091552734
2023-01-30,63.31999969482422
2023-01-31,64.1500015258789
2023-02-01,64.79000091552734
2023-02-02,65.36000061035156
2023-02-03,64.62999725341797
2023-02-06,64.19000244140625
2023-02-07,64.97000122070312
2023-02-08,64.37999725341797
2023-02-09,63.869998931884766
2023-02-10,63.90999984741211
2023-02-13,64.5999984741211
2023-02-14,64.61000061035156
2023-02-15,64.7699966430664
2023-02-16,64.0
2023-02-17,63.77000045776367
2023-02-21,62.59000015258789
2023-02-22,62.459999084472656
2023-02-23,62.709999084472656
2023-02-24,62.08000183105469
2023-02-27,62.40999984741211
2023-02-28,62.34000015258789
2023-03-01,62.400001525878906
2023-03-02,62.84000015258789
2023-03-03,63.869998931884766
2023-03-06,63.70000076293945
2023-03-07,62.720001220703125
2023-03-08,62.849998474121094
2023-03-09,61.75
2023-03-10,60.65999984741211
2023-03-13,60.349998474121094
2023-03-14,61.29999923706055
2023-03-15,60.349998474121094
2023-03-16,61.33000183105469
2023-03-17,60.709999084472656
2023-03-20,61.29999923706055
2023-03-21,62.06999969482422
2023-03-22,61.2400016784668
2023-03-23,61.400001525878906
2023-03-24,61.540000915527344
2023-03-27,61.7400016784668
2023-03-28,61.7599983215332
2023-03-29,62.54999923706055
2023-03-30,62.939998626708984
2023-03-31,63.650001525878906
2023-04-03,64.01000213623047
2023-04-04,63.560001373291016
2023-04-05,63.310001373291016
2023-04-06,63.45000076293945
2023-04-10,63.65999984741211
2023-04-11,63.939998626708984
2023-04-12,63.77000045776367
2023-04-13,64.56999969482422
2023-04-14,64.33999633789062
2023-04-17,64.45999908447266
2023-04-18,64.66999816894531
2023-04-19,64.47000122070312
2023-04-20,64.20999908447266
2023-04-21,64.27999877929688
2023-04-24,64.33000183105469
2023-04-25,63.41999816894531
2023-04-26,63.18000030517578
2023-04-27,64.19000244140625
2023-04-28,64.73999786376953
2023-05-01,64.69999694824219
2023-05-02,63.90999984741211
2023-05-03,63.65999984741211
2023-05-04,63.099998474121094
2023-05-05,64.1500015258789
2023-05-08,64.20999908447266
2023-05-09,64.06999969482422
2023-05-10,64.20999908447266
2023-05-11,64.04000091552734
2023-05-12,63.97999954223633
2023-05-15,64.37999725341797
2023-05-16,63.880001068115234
2023-05-17,64.58000183105469
2023-05-18,65.0999984741211
2023-05-19,65.06999969482422
2023-05-22,65.12000274658203
2023-05-23,64.36000061035156
2023-05-24,63.81999969482422
2023-05-25,64.12000274658203
2023-05-26,65.2699966430664
2023-05-30,64.91999816894531
2023-05-31,64.54000091552734
2023-06-01,65.08999633789062
2023-06-02,66.11000061035156
2023-06-05,65.8499984741211
2023-06-06,66.11000061035156
2023-06-07,65.95999908447266
2023-06-08,66.27999877929688
2023-06-09,66.30000305175781
2023-06-12,67.05000305175781
2023-06-13,67.5199966430664
2023-06-14,66.80000305175781
2023-06-15,67.5999984741211
2023-06-16,67.22000122070312
2023-06-20,66.79000091552734
2023-06-21,66.70999908447266
2023-06-22,66.77999877929688
2023-06-23,66.20999908447266
2023-06-26,66.11000061035156
2023-06-27,66.93000030517578
2023-06-28,66.87000274658203
2023-06-29,67.1500015258789
2023-06-30,67.80999755859375
2023-07-03,67.87000274658203
2023-07-05,67.5999984741211
2023-07-06,66.83000183105469
2023-07-07,66.91000366210938
2023-07-10,67.31999969482422
2023-07-11,67.87999725341797
2023-07-12,68.43000030517578
2023-07-13,69.12000274658203
2023-07-14,69.05999755859375
2023-07-17,69.29000091552734
2023-07-18,69.7699966430664
2023-07-19,69.87999725341797
2023-07-20,69.37000274658203
2023-07-21,69.37999725341797
2023-07-24,69.51000213623047
2023-07-25,69.83999633789062
2023-07-26,69.69000244140625
2023-07-27,69.48999786376953
2023-07-28,70.16999816894531
2023-07-31,70.26000213623047
2023-08-01,70.20999908447266
2023-08-02,69.13999938964844
2023-08-03,69.01000213623047
2023-08-04,68.86000061035156
2023-08-07,69.62999725341797
2023-08-08,69.30999755859375
2023-08-09,68.88999938964844
2023-08-10,68.80999755859375
2023-08-11,68.52999877929688
2023-08-14,68.80000305175781
2023-08-15,67.93000030517578
2023-08-16,67.51000213623047
2023-08-17,66.91999816894531
2023-08-18,67.04000091552734
2023-08-21,67.51000213623047
2023-08-22,67.36000061035156
2023-08-23,68.08999633789062
2023-08-24,67.0199966430664
2023-08-25,67.37999725341797
2023-08-28,67.87000274658203
2023-08-29,68.88999938964844
2023-08-30,69.05999755859375
2023-08-31,69.01000213623047
2023-09-01,68.97000122070312
2023-09-05,68.52999877929688
2023-09-06,68.30000305175781
2023-09-07,68.1500015258789
2023-09-08,68.23999786376953
2023-09-11,68.55000305175781
2023-09-12,68.25
2023-09-13,68.19999694824219
2023-09-14,68.76000213623047
2023-09-15,68.05000305175781
2023-09-18,68.02999877929688
2023-09-19,67.81999969482422
2023-09-20,67.30000305175781
2023-09-21,66.16000366210938
2023-09-22,66.11000061035156
2023-09-25,66.27999877929688
2023-09-26,65.37000274658203
2023-09-27,65.47000122070312
2023-09-28,65.9800033569336
2023-09-29,65.7699966430664
2023-10-02,65.5
2023-10-03,64.51000213623047
2023-10-04,64.95999908447266
2023-10-05,65.01000213623047
2023-10-06,65.86000061035156
2023-10-09,66.20999908447266
2023-10-10,66.7300033569336
2023-10-11,67.06999969482422
2023-10-12,66.7300033569336
2023-10-13,66.37000274658203
2023-10-16,67.12999725341797
2023-10-17,67.29000091552734
2023-10-18,66.38999938964844
2023-10-19,65.73999786376953
2023-10-20,65.05000305175781
2023-10-23,64.97000122070312
2023-10-24,65.43000030517578
2023-10-25,64.54000091552734
2023-10-26,63.72999954223633
2023-10-27,63.439998626708984
2023-10-30,64.12000274658203
2023-10-31,64.4000015258789
2023-11-01,65.08000183105469
2023-11-02,66.33999633789062
2023-11-03,66.9800033569336
2023-11-06,67.05000305175781
2023-11-07,67.16999816894531
2023-11-08,67.22000122070312
2023-11-09,66.93000030517578
2023-11-10,67.91000366210938
2023-11-13,67.86000061035156
2023-11-14,69.23999786376953
2023-11-15,69.33999633789062
2023-11-16,69.2300033569336
2023-11-17,69.5
2023-11-20,70.08999633789062
2023-11-21,69.83000183105469
2023-11-22,70.12999725341797
2023-11-24,70.30000305175781
2023-11-27,70.0
2023-11-28,69.97000122070312
2023-11-29,69.98999786376953
2023-11-30,70.29000091552734
2023-12-01,70.83999633789062
2023-12-04,70.41999816894531
2023-12-05,70.16999816894531
2023-12-06,69.77999877929688
2023-12-07,70.26000213623047
2023-12-08,70.66999816894531
2023-12-11,71.30000305175781
2023-12-12,71.79000091552734
2023-12-13,72.8499984741211
2023-12-14,73.30000305175781
2023-12-15,70.38999938964844
2023-12-18,70.70999908447266
2023-12-19,71.2300033569336
2023-12-20,70.12999725341797
2023-12-21,70.98999786376953
2023-12-22,71.19000244140625
2023-12-26,71.52999877929688
2023-12-27,71.73999786376953
2023-12-28,71.7300033569336
2023-12-29,71.5
2024-01-02,70.97000122070312
2024-01-03,70.2699966430664
2024-01-04,70.22000122070312
2024-01-05,70.25
2024-01-08,71.0999984741211
2024-01-09,70.95999908447266
2024-01-10,71.2300033569336
2024-01-11,71.25
2024-01-12,71.33999633789062
2024-01-16,70.94999694824219
2024-01-17,70.5199966430664
2024-01-18,71.1500015258789
2024-01-19,71.94999694824219
2024-01-22,72.08000183105469
2024-01-23,72.12999725341797
2024-01-24,72.41000366210938
2024-01-25,72.69999694824219
2024-01-26,72.7300033569336
2024-01-29,73.33999633789062
2024-01-30,73.23999786376953
2024-01-31,72.22000122070312
2024-02-01,73.12999725341797
2024-02-02,73.81999969482422
2024-02-05,73.51000213623047
2024-02-06,73.66000366210938
2024-02-07,74.2699966430664
2024-02-08,74.54000091552734
2024-02-09,75.01000213623047
2024-02-12,75.01000213623047
2024-02-13,73.8499984741211
2024-02-14,74.69000244140625
2024-02-15,75.26000213623047
2024-02-16,75.01000213623047
2024-02-20,74.62999725341797
2024-02-21,74.69000244140625
2024-02-22,76.23999786376953
2024-02-23,76.1500015258789
2024-02-26,76.05999755859375
2024-02-27,76.1500015258789
2024-02-28,75.98999786376953
2024-02-29,76.38999938964844
2024-03-01,77.47000122070312
2024-03-04,77.58000183105469
2024-03-05,76.58000183105469
2024-03-06,77.12999725341797
2024-03-07,78.26000213623047
2024-03-08,77.56999969482422
2024-03-11,77.30999755859375
2024-03-12,78.06999969482422
2024-03-13,77.94999694824219
2024-03-14,77.73999786376953
2024-03-15,77.23999786376953
2024-03-18,77.5999984741211
2024-03-19,77.9000015258789
2024-03-20,78.80999755859375
2024-03-21,79.55000305175781
2024-03-22,79.20999908447266
2024-03-25,79.26000213623047
2024-03-26,79.11000061035156
2024-03-27,79.58000183105469
2024-03-28,79.52999877929688
2024-04-01,79.58999633789062
2024-04-02,78.97000122070312
2024-04-03,79.44999694824219
2024-04-04,78.4000015258789
2024-04-05,79.29000091552734
2024-04-08,79.41000366210938
2024-04-09,79.37999725341797
2024-04-10,78.75
2024-04-11,79.27999877929688
2024-04-12,77.9000015258789
2024-04-15,76.91000366210938
2024-04-16,76.91000366210938
2024-04-17,76.5
2024-04-18,76.22000122070312
2024-04-19,75.52999877929688
2024-04-22,76.1500015258789
2024-04-23,77.36000061035156
2024-04-24,77.25
2024-04-25,76.93000030517578
2024-04-26,77.73999786376953
2024-04-29,77.77999877929688
2024-04-30,76.5
2024-05-01,76.1500015258789
2024-05-02,76.70999908447266
2024-05-03,77.54000091552734
2024-05-06,78.56999969482422
2024-05-07,78.7300033569336
2024-05-08,78.86000061035156
2024-05-09,79.22000122070312
2024-05-10,79.54000091552734
2024-05-13,79.36000061035156
2024-05-14,79.93000030517578
2024-05-15,81.11000061035156
2024-05-16,80.69999694824219
2024-05-17,80.75
2024-05-20,81.0199966430664
2024-05-21,81.0999984741211
2024-05-22,80.79000091552734
2024-05-23,80.1500015258789
2024-05-24,80.70999908447266
2024-05-28,80.48999786376953
2024-05-29,79.52999877929688
2024-05-30,79.04000091552734
2024-05-31,79.41999816894531
2024-06-03,79.36000061035156
2024-06-04,79.16999816894531
2024-06-05,80.47000122070312
2024-06-06,80.33000183105469
2024-06-07,79.98999786376953
2024-06-10,80.55999755859375
2024-06-11,80.52999877929688
2024-06-12,80.76000213623047
2024-06-13,81.1500015258789
2024-06-14,81.05999755859375
2024-06-17,81.9000015258789
2024-06-18,82.02999877929688
2024-06-20,81.83999633789062
2024-06-21,81.4800033569336
2024-06-24,81.3499984741211
2024-06-25,81.52999877929688
2024-06-26,81.41000366210938
2024-06-27,81.43000030517578
2024-06-28,81.16999816894531
2024-07-01,81.31999969482422
2024-07-02,81.7300033569336
2024-07-03,82.31999969482422
2024-07-05,82.5999984741211
2024-07-08,82.6500015258789
2024-07-09,82.37000274658203
2024-07-10,83.2300033569336
2024-07-11,82.94999694824219
2024-07-12,83.30999755859375
2024-07-15,83.43000030517578
2024-07-16,84.0199966430664
2024-07-17,82.23999786376953
2024-07-18,81.6500015258789
2024-07-19,81.20999908447266
2024-07-22,82.01000213623047
2024-07-23,82.19000244140625
2024-07-24,80.1500015258789
2024-07-25,79.81999969482422
2024-07-26,80.87999725341797
2024-07-29,80.86000061035156
2024-07-30,80.62999725341797
2024-07-31,82.18000030517578
2024-08-01,80.77999877929688
2024-08-02,78.9000015258789
2024-08-05,76.98999786376953
2024-08-06,77.81999969482422
2024-08-07,77.1500015258789
2024-08-08,79.16999816894531
2024-08-09,79.66000366210938
2024-08-12,79.51000213623047
2024-08-13,80.80000305175781
2024-08-14,81.06999969482422
2024-08-15,82.56999969482422
2024-08-16,82.58000183105469
2024-08-19,83.29000091552734
2024-08-20,83.05000305175781
2024-08-21,83.33999633789062
2024-08-22,82.66999816894531
2024-08-23,83.66000366210938
2024-08-26,83.23999786376953
2024-08-27,83.37000274658203
2024-08-28,82.87000274658203
2024-08-29,82.93000030517578
2024-08-30,83.66000366210938
2024-09-03,81.62999725341797
2024-09-04,81.41999816894531
2024-09-05,81.05999755859375
2024-09-06,79.37000274658203
2024-09-09,80.22000122070312
2024-09-10,80.55000305175781
2024-09-11,81.69000244140625
2024-09-12,82.58999633789062
2024-09-13,83.33999633789062
2024-09-16,83.48999786376953
2024-09-17,83.48999786376953
2024-09-18,83.19999694824219
2024-09-19,84.69999694824219
2024-09-20,84.75
2024-09-23,85.06999969482422
2024-09-24,85.33999633789062
2024-09-25,85.19000244140625
2024-09-26,85.77999877929688
2024-09-27,85.47000122070312
2024-09-30,85.47000122070312
2024-10-01,84.94000244140625
2024-10-02,85.05999755859375
2024-10-03,84.81999969482422
2024-10-04,85.73999786376953
2024-10-07,85.19000244140625
2024-10-08,85.81999969482422
2024-10-09,86.36000061035156
2024-10-10,86.20999908447266
2024-10-11,86.93000030517578
2024-10-14,87.41000366210938
2024-10-15,86.29000091552734
2024-10-16,86.73999786376953
2024-10-17,87.01000213623047
2024-10-18,87.1500015258789
2024-10-21,86.86000061035156
2024-10-22,86.91999816894531
2024-10-23,86.16000366210938
2024-10-24,86.27999877929688
2024-10-25,86.25
2024-10-28,86.4000015258789
2024-10-29,86.72000122070312
2024-10-30,86.52999877929688
2024-10-31,85.05000305175781
2024-11-01,85.23999786376953
2024-11-04,85.0199966430664
2024-11-05,86.22000122070312
2024-11-06,87.91000366210938
2024-11-07,88.43000030517578
2024-11-08,88.55999755859375
2024-11-11,88.81999969482422
2024-11-12,88.22000122070312
2024-11-13,87.95999908447266
2024-11-14,87.30000305175781
2024-11-15,86.02999877929688
2024-11-18,86.5
2024-11-19,86.87000274658203
2024-11-20,87.08000183105469
2024-11-21,87.27999877929688
