Date,PRUFX
2022-02-28,89.87999725341797
2022-03-01,87.94000244140625
2022-03-02,88.5199966430664
2022-03-03,86.5
2022-03-04,84.30000305175781
2022-03-07,80.16999816894531
2022-03-08,79.93000030517578
2022-03-09,83.44999694824219
2022-03-10,82.70999908447266
2022-03-11,80.66000366210938
2022-03-14,78.77999877929688
2022-03-15,81.20999908447266
2022-03-16,84.91000366210938
2022-03-17,86.23999786376953
2022-03-18,88.54000091552734
2022-03-21,87.81999969482422
2022-03-22,89.7300033569336
2022-03-23,88.62999725341797
2022-03-24,90.31999969482422
2022-03-25,89.6500015258789
2022-03-28,91.04000091552734
2022-03-29,93.29000091552734
2022-03-30,92.05000305175781
2022-03-31,90.37999725341797
2022-04-01,90.62999725341797
2022-04-04,92.58000183105469
2022-04-05,90.41999816894531
2022-04-06,87.94000244140625
2022-04-07,87.79000091552734
2022-04-08,86.5199966430664
2022-04-11,84.81999969482422
2022-04-12,84.29000091552734
2022-04-13,86.19000244140625
2022-04-14,84.4800033569336
2022-04-18,84.18000030517578
2022-04-19,86.18000030517578
2022-04-20,84.48999786376953
2022-04-21,82.12000274658203
2022-04-22,79.61000061035156
2022-04-25,80.7699966430664
2022-04-26,77.55999755859375
2022-04-27,77.66000366210938
2022-04-28,80.45999908447266
2022-04-29,76.56999969482422
2022-05-02,77.5999984741211
2022-05-03,77.36000061035156
2022-05-04,79.79000091552734
2022-05-05,75.62999725341797
2022-05-06,74.3499984741211
2022-05-09,70.62000274658203
2022-05-10,71.16999816894531
2022-05-11,69.16999816894531
2022-05-12,69.33999633789062
2022-05-13,72.3499984741211
2022-05-16,71.12000274658203
2022-05-17,73.04000091552734
2022-05-18,69.69999694824219
2022-05-19,70.01000213623047
2022-05-20,69.79000091552734
2022-05-23,70.7699966430664
2022-05-24,68.47000122070312
2022-05-25,69.70999908447266
2022-05-26,71.6500015258789
2022-05-27,74.0
2022-05-31,73.77999877929688
2022-06-01,73.27999877929688
2022-06-02,75.54000091552734
2022-06-03,73.55999755859375
2022-06-06,73.91999816894531
2022-06-07,74.56999969482422
2022-06-08,74.26000213623047
2022-06-09,72.0999984741211
2022-06-10,69.31999969482422
2022-06-13,66.01000213623047
2022-06-14,66.06999969482422
2022-06-15,68.04000091552734
2022-06-16,65.23999786376953
2022-06-17,66.11000061035156
2022-06-21,67.79000091552734
2022-06-22,67.7300033569336
2022-06-23,69.16000366210938
2022-06-24,71.6500015258789
2022-06-27,70.80000305175781
2022-06-28,68.44000244140625
2022-06-29,68.56999969482422
2022-06-30,67.41999816894531
2022-07-01,68.19999694824219
2022-07-05,69.66000366210938
2022-07-06,69.94999694824219
2022-07-07,71.43000030517578
2022-07-08,71.38999938964844
2022-07-11,69.81999969482422
2022-07-12,68.69000244140625
2022-07-13,68.5199966430664
2022-07-14,68.38999938964844
2022-07-15,69.87000274658203
2022-07-18,69.4800033569336
2022-07-19,71.63999938964844
2022-07-20,73.04000091552734
2022-07-21,74.26000213623047
2022-07-22,72.5
2022-07-25,72.11000061035156
2022-07-26,70.3499984741211
2022-07-27,73.18000030517578
2022-07-28,74.30999755859375
2022-07-29,75.94000244140625
2022-08-01,75.79000091552734
2022-08-02,75.6500015258789
2022-08-03,77.55000305175781
2022-08-04,78.01000213623047
2022-08-05,77.76000213623047
2022-08-08,77.6500015258789
2022-08-09,76.79000091552734
2022-08-10,79.01000213623047
2022-08-11,78.58999633789062
2022-08-12,80.06999969482422
2022-08-15,80.30999755859375
2022-08-16,80.30999755859375
2022-08-17,79.2699966430664
2022-08-18,79.30000305175781
2022-08-19,77.73999786376953
2022-08-22,75.62000274658203
2022-08-23,75.41000366210938
2022-08-24,75.79000091552734
2022-08-25,76.9800033569336
2022-08-26,73.97000122070312
2022-08-29,73.26000213623047
2022-08-30,72.55000305175781
2022-08-31,72.04000091552734
2022-09-01,71.94999694824219
2022-09-02,71.1500015258789
2022-09-06,70.80999755859375
2022-09-07,72.26000213623047
2022-09-08,72.88999938964844
2022-09-09,74.48999786376953
2022-09-12,75.5999984741211
2022-09-13,71.87000274658203
2022-09-14,72.37000274658203
2022-09-15,71.48999786376953
2022-09-16,70.73999786376953
2022-09-19,70.97000122070312
2022-09-20,70.13999938964844
2022-09-21,68.73999786376953
2022-09-22,67.87000274658203
2022-09-23,66.83999633789062
2022-09-26,66.63999938964844
2022-09-27,66.69999694824219
2022-09-28,68.05000305175781
2022-09-29,66.16000366210938
2022-09-30,65.19999694824219
2022-10-03,66.5
2022-10-04,69.13999938964844
2022-10-05,69.12000274658203
2022-10-06,68.70999908447266
2022-10-07,66.0999984741211
2022-10-10,65.0999984741211
2022-10-11,64.30000305175781
2022-10-12,64.30999755859375
2022-10-13,65.37999725341797
2022-10-14,63.220001220703125
2022-10-17,65.58999633789062
2022-10-18,66.30000305175781
2022-10-19,65.8499984741211
2022-10-20,65.66999816894531
2022-10-21,67.2300033569336
2022-10-24,67.79000091552734
2022-10-25,69.45999908447266
2022-10-26,67.88999938964844
2022-10-27,67.0
2022-10-28,68.27999877929688
2022-10-31,67.76000213623047
2022-11-01,66.62000274658203
2022-11-02,64.33000183105469
2022-11-03,63.150001525878906
2022-11-04,63.689998626708984
2022-11-07,64.26000213623047
2022-11-08,64.6500015258789
2022-11-09,62.7599983215332
2022-11-10,67.61000061035156
2022-11-11,68.66999816894531
2022-11-14,67.9000015258789
2022-11-15,68.91999816894531
2022-11-16,68.05000305175781
2022-11-17,67.55000305175781
2022-11-18,67.5199966430664
2022-11-21,66.66000366210938
2022-11-22,67.62000274658203
2022-11-23,68.41000366210938
2022-11-25,68.16999816894531
2022-11-28,67.20999908447266
2022-11-29,66.80000305175781
2022-11-30,69.88999938964844
2022-12-01,69.91999816894531
2022-12-02,69.72000122070312
2022-12-05,68.33000183105469
2022-12-06,67.0
2022-12-07,66.80000305175781
2022-12-08,67.58999633789062
2022-12-09,67.0
2022-12-12,67.95999908447266
2022-12-13,66.4800033569336
2022-12-14,66.08999633789062
2022-12-15,63.869998931884766
2022-12-16,63.0
2022-12-19,62.150001525878906
2022-12-20,62.02000045776367
2022-12-21,62.84000015258789
2022-12-22,61.5099983215332
2022-12-23,61.66999816894531
2022-12-27,61.13999938964844
2022-12-28,60.369998931884766
2022-12-29,61.83000183105469
2022-12-30,61.720001220703125
2023-01-03,61.47999954223633
2023-01-04,61.72999954223633
2023-01-05,60.619998931884766
2023-01-06,61.880001068115234
2023-01-09,62.5
2023-01-10,63.060001373291016
2023-01-11,64.19000244140625
2023-01-12,64.66000366210938
2023-01-13,65.0199966430664
2023-01-17,65.06999969482422
2023-01-18,64.30999755859375
2023-01-19,63.86000061035156
2023-01-20,65.54000091552734
2023-01-23,66.6500015258789
2023-01-24,66.44000244140625
2023-01-25,66.44999694824219
2023-01-26,67.41000366210938
2023-01-27,67.83000183105469
2023-01-30,66.56999969482422
2023-01-31,67.72000122070312
2023-02-01,69.06999969482422
2023-02-02,71.01000213623047
2023-02-03,69.66999816894531
2023-02-06,69.02999877929688
2023-02-07,70.31999969482422
2023-02-08,69.38999938964844
2023-02-09,68.80999755859375
2023-02-10,68.29000091552734
2023-02-13,69.2699966430664
2023-02-14,69.61000061035156
2023-02-15,70.05000305175781
2023-02-16,68.79000091552734
2023-02-17,68.26000213623047
2023-02-21,66.77999877929688
2023-02-22,66.8499984741211
2023-02-23,67.44000244140625
2023-02-24,66.4000015258789
2023-02-27,66.76000213623047
2023-02-28,66.63999938964844
2023-03-01,66.05999755859375
2023-03-02,66.63999938964844
2023-03-03,67.94999694824219
2023-03-06,68.04000091552734
2023-03-07,67.18000030517578
2023-03-08,67.47000122070312
2023-03-09,66.33999633789062
2023-03-10,65.26000213623047
2023-03-13,65.47000122070312
2023-03-14,66.94000244140625
2023-03-15,66.88999938964844
2023-03-16,68.66000366210938
2023-03-17,68.41999816894531
2023-03-20,68.44999694824219
2023-03-21,69.4800033569336
2023-03-22,68.7699966430664
2023-03-23,69.5199966430664
2023-03-24,69.62999725341797
2023-03-27,69.3499984741211
2023-03-28,68.94999694824219
2023-03-29,70.06999969482422
2023-03-30,70.62999725341797
2023-03-31,71.69999694824219
2023-04-03,71.87000274658203
2023-04-04,71.70999908447266
2023-04-05,71.16000366210938
2023-04-06,71.76000213623047
2023-04-10,71.68000030517578
2023-04-11,71.33000183105469
2023-04-12,70.94999694824219
2023-04-13,72.25
2023-04-14,72.0
2023-04-17,71.95999908447266
2023-04-18,72.02999877929688
2023-04-19,72.02999877929688
2023-04-20,71.69999694824219
2023-04-21,71.87000274658203
2023-04-24,71.73999786376953
2023-04-25,70.41000366210938
2023-04-26,71.02999877929688
2023-04-27,72.75
2023-04-28,73.2300033569336
2023-05-01,73.18000030517578
2023-05-02,72.5999984741211
2023-05-03,72.20999908447266
2023-05-04,72.06999969482422
2023-05-05,73.43000030517578
2023-05-08,73.73999786376953
2023-05-09,73.38999938964844
2023-05-10,74.18000030517578
2023-05-11,74.29000091552734
2023-05-12,73.98999786376953
2023-05-15,74.31999969482422
2023-05-16,74.31999969482422
2023-05-17,75.22000122070312
2023-05-18,76.3499984741211
2023-05-19,76.16000366210938
2023-05-22,76.4000015258789
2023-05-23,75.23999786376953
2023-05-24,74.73999786376953
2023-05-25,76.30000305175781
2023-05-26,77.69999694824219
2023-05-30,77.7300033569336
2023-05-31,77.19999694824219
2023-06-01,78.2699966430664
2023-06-02,78.93000030517578
2023-06-05,78.95999908447266
2023-06-06,79.08000183105469
2023-06-07,77.48999786376953
2023-06-08,78.1500015258789
2023-06-09,78.41999816894531
2023-06-12,79.5199966430664
2023-06-13,79.9800033569336
2023-06-14,80.16999816894531
2023-06-15,81.20999908447266
2023-06-16,80.54000091552734
2023-06-20,80.51000213623047
2023-06-21,79.75
2023-06-22,80.63999938964844
2023-06-23,79.9000015258789
2023-06-26,78.81999969482422
2023-06-27,80.04000091552734
2023-06-28,80.27999877929688
2023-06-29,80.38999938964844
2023-06-30,81.62999725341797
2023-07-03,81.62000274658203
2023-07-05,81.66000366210938
2023-07-06,81.23999786376953
2023-07-07,81.08000183105469
2023-07-10,81.0
2023-07-11,81.33999633789062
2023-07-12,82.3499984741211
2023-07-13,83.54000091552734
2023-07-14,83.83000183105469
2023-07-17,84.38999938964844
2023-07-18,85.22000122070312
2023-07-19,85.19999694824219
2023-07-20,83.55999755859375
2023-07-21,83.26000213623047
2023-07-24,83.3499984741211
2023-07-25,83.7699966430664
2023-07-26,83.6500015258789
2023-07-27,83.12000274658203
2023-07-28,84.58999633789062
2023-07-31,84.72000122070312
2023-08-01,84.51000213623047
2023-08-02,82.69000244140625
2023-08-03,82.62999725341797
2023-08-04,82.47000122070312
2023-08-07,83.13999938964844
2023-08-08,82.81999969482422
2023-08-09,81.8499984741211
2023-08-10,81.98999786376953
2023-08-11,81.55000305175781
2023-08-14,82.63999938964844
2023-08-15,81.86000061035156
2023-08-16,81.22000122070312
2023-08-17,80.31999969482422
2023-08-18,80.22000122070312
2023-08-21,81.41999816894531
2023-08-22,81.30000305175781
2023-08-23,82.55000305175781
2023-08-24,81.08999633789062
2023-08-25,81.63999938964844
2023-08-28,82.23999786376953
2023-08-29,83.76000213623047
2023-08-30,84.25
2023-08-31,84.36000061035156
2023-09-01,84.52999877929688
2023-09-05,84.62000274658203
2023-09-06,83.87999725341797
2023-09-07,83.62000274658203
2023-09-08,83.5999984741211
2023-09-11,84.41000366210938
2023-09-12,83.55999755859375
2023-09-13,83.83999633789062
2023-09-14,84.20999908447266
2023-09-15,82.9800033569336
2023-09-18,83.05999755859375
2023-09-19,82.79000091552734
2023-09-20,81.62000274658203
2023-09-21,80.08000183105469
2023-09-22,80.05000305175781
2023-09-25,80.44999694824219
2023-09-26,79.41000366210938
2023-09-27,79.55000305175781
2023-09-28,80.06999969482422
2023-09-29,80.12999725341797
2023-10-02,80.88999938964844
2023-10-03,79.37000274658203
2023-10-04,80.48999786376953
2023-10-05,80.31999969482422
2023-10-06,81.7699966430664
2023-10-09,82.02999877929688
2023-10-10,82.38999938964844
2023-10-11,83.0199966430664
2023-10-12,82.7300033569336
2023-10-13,81.83000183105469
2023-10-16,82.83000183105469
2023-10-17,82.5999984741211
2023-10-18,81.20999908447266
2023-10-19,80.9000015258789
2023-10-20,79.7300033569336
2023-10-23,80.08999633789062
2023-10-24,80.8499984741211
2023-10-25,79.08999633789062
2023-10-26,77.5
2023-10-27,77.80000305175781
2023-10-30,79.0
2023-10-31,79.36000061035156
2023-11-01,80.41999816894531
2023-11-02,81.86000061035156
2023-11-03,82.51000213623047
2023-11-06,83.02999877929688
2023-11-07,83.70999908447266
2023-11-08,84.02999877929688
2023-11-09,83.30000305175781
2023-11-10,84.7699966430664
2023-11-13,84.73999786376953
2023-11-14,86.12999725341797
2023-11-15,85.94000244140625
2023-11-16,86.3499984741211
2023-11-17,86.30000305175781
2023-11-20,87.20999908447266
2023-11-21,86.88999938964844
2023-11-22,87.4000015258789
2023-11-24,87.27999877929688
2023-11-27,87.25
2023-11-28,87.3499984741211
2023-11-29,87.0999984741211
2023-11-30,87.05000305175781
2023-12-01,87.23999786376953
2023-12-04,86.30000305175781
2023-12-05,86.66000366210938
2023-12-06,86.0999984741211
2023-12-07,87.05000305175781
2023-12-08,87.48999786376953
2023-12-11,87.41999816894531
2023-12-12,88.06999969482422
2023-12-13,86.12999725341797
2023-12-14,85.73999786376953
2023-12-15,86.05999755859375
2023-12-18,86.69999694824219
2023-12-19,87.13999938964844
2023-12-20,85.80000305175781
2023-12-21,86.73999786376953
2023-12-22,86.70999908447266
2023-12-26,86.9800033569336
2023-12-27,87.06999969482422
2023-12-28,87.12000274658203
2023-12-29,86.8499984741211
2024-01-02,85.48999786376953
2024-01-03,84.77999877929688
2024-01-04,84.37999725341797
2024-01-05,84.5199966430664
2024-01-08,86.30000305175781
2024-01-09,86.56999969482422
2024-01-10,87.51000213623047
2024-01-11,87.7699966430664
2024-01-12,87.86000061035156
2024-01-16,87.68000030517578
2024-01-17,87.25
2024-01-18,88.23999786376953
2024-01-19,89.41000366210938
2024-01-22,89.55999755859375
2024-01-23,89.88999938964844
2024-01-24,90.41000366210938
2024-01-25,90.7300033569336
2024-01-26,90.72000122070312
2024-01-29,91.83999633789062
2024-01-30,91.36000061035156
2024-01-31,89.45999908447266
2024-02-01,90.79000091552734
2024-02-02,92.8499984741211
2024-02-05,92.94000244140625
2024-02-06,92.94000244140625
2024-02-07,94.1500015258789
2024-02-08,94.25
2024-02-09,95.36000061035156
2024-02-12,94.66999816894531
2024-02-13,93.3499984741211
2024-02-14,94.68000030517578
2024-02-15,94.70999908447266
2024-02-16,94.11000061035156
2024-02-20,93.0199966430664
2024-02-21,92.9000015258789
2024-02-22,95.68000030517578
2024-02-23,95.58000183105469
2024-02-26,95.25
2024-02-27,95.3499984741211
2024-02-28,94.91999816894531
2024-02-29,95.69999694824219
2024-03-01,96.69999694824219
2024-03-04,96.47000122070312
2024-03-05,94.9000015258789
2024-03-06,95.41000366210938
2024-03-07,96.87999725341797
2024-03-08,95.9000015258789
2024-03-11,95.30000305175781
2024-03-12,97.20999908447266
2024-03-13,96.83000183105469
2024-03-14,96.80999755859375
2024-03-15,95.62999725341797
2024-03-18,96.45999908447266
2024-03-19,97.08000183105469
2024-03-20,98.02999877929688
2024-03-21,98.05000305175781
2024-03-22,98.19999694824219
2024-03-25,97.80000305175781
2024-03-26,97.44000244140625
2024-03-27,97.56999969482422
2024-03-28,97.45999908447266
2024-04-01,97.66000366210938
2024-04-02,96.94000244140625
2024-04-03,97.2300033569336
2024-04-04,95.93000030517578
2024-04-05,97.45999908447266
2024-04-08,97.30000305175781
2024-04-09,97.2699966430664
2024-04-10,96.73999786376953
2024-04-11,97.98999786376953
2024-04-12,96.69999694824219
2024-04-15,95.11000061035156
2024-04-16,95.30999755859375
2024-04-17,94.4800033569336
2024-04-18,93.94999694824219
2024-04-19,91.94000244140625
2024-04-22,92.77999877929688
2024-04-23,94.41999816894531
2024-04-24,93.80000305175781
2024-04-25,93.05999755859375
2024-04-26,94.86000061035156
2024-04-29,94.54000091552734
2024-04-30,92.8499984741211
2024-05-01,92.81999969482422
2024-05-02,94.04000091552734
2024-05-03,95.55999755859375
2024-05-06,96.79000091552734
2024-05-07,96.87999725341797
2024-05-08,96.48999786376953
2024-05-09,96.76000213623047
2024-05-10,96.70999908447266
2024-05-13,96.69000244140625
2024-05-14,97.22000122070312
2024-05-15,98.66999816894531
2024-05-16,98.33000183105469
2024-05-17,98.37000274658203
2024-05-20,98.79000091552734
2024-05-21,99.05999755859375
2024-05-22,98.81999969482422
2024-05-23,98.66999816894531
2024-05-24,99.37999725341797
2024-05-28,99.97000122070312
2024-05-29,99.62999725341797
2024-05-30,98.05000305175781
2024-05-31,98.25
2024-06-03,99.05000305175781
2024-06-04,99.4000015258789
2024-06-05,101.27999877929688
2024-06-06,101.44999694824219
2024-06-07,101.30000305175781
2024-06-10,101.6500015258789
2024-06-11,102.55999755859375
2024-06-12,104.0
2024-06-13,104.04000091552734
2024-06-14,104.33000183105469
2024-06-17,104.95999908447266
2024-06-18,105.06999969482422
2024-06-20,104.4000015258789
2024-06-21,104.31999969482422
2024-06-24,103.23999786376953
2024-06-25,104.77999877929688
2024-06-26,105.54000091552734
2024-06-27,105.72000122070312
2024-06-28,104.73999786376953
2024-07-01,105.52999877929688
2024-07-02,106.36000061035156
2024-07-03,107.12999725341797
2024-07-05,108.36000061035156
2024-07-08,108.3499984741211
2024-07-09,108.41999816894531
2024-07-10,109.51000213623047
2024-07-11,107.18000030517578
2024-07-12,107.76000213623047
2024-07-15,107.87000274658203
2024-07-16,107.75
2024-07-17,104.62000274658203
2024-07-18,103.7300033569336
2024-07-19,103.13999938964844
2024-07-22,104.69999694824219
2024-07-23,104.9000015258789
2024-07-24,101.04000091552734
2024-07-25,100.16999816894531
2024-07-26,101.01000213623047
2024-07-29,101.11000061035156
2024-07-30,100.12999725341797
2024-07-31,102.76000213623047
2024-08-01,101.26000213623047
2024-08-02,99.02999877929688
2024-08-05,95.62999725341797
2024-08-06,96.69999694824219
2024-08-07,96.16999816894531
2024-08-08,98.76000213623047
2024-08-09,99.47000122070312
2024-08-12,99.70999908447266
2024-08-13,101.75
2024-08-14,102.05000305175781
2024-08-15,104.04000091552734
2024-08-16,104.18000030517578
2024-08-19,105.33000183105469
2024-08-20,105.30999755859375
2024-08-21,105.69999694824219
2024-08-22,104.23999786376953
2024-08-23,105.26000213623047
2024-08-26,104.63999938964844
2024-08-27,104.87000274658203
2024-08-28,103.86000061035156
2024-08-29,103.51000213623047
2024-08-30,104.55999755859375
2024-09-03,101.80000305175781
2024-09-04,101.41000366210938
2024-09-05,101.55999755859375
2024-09-06,99.54000091552734
2024-09-09,100.7300033569336
2024-09-10,101.41000366210938
2024-09-11,103.44999694824219
2024-09-12,104.37999725341797
2024-09-13,104.62000274658203
2024-09-16,104.18000030517578
2024-09-17,104.2699966430664
2024-09-18,104.0
2024-09-19,106.45999908447266
2024-09-20,105.95999908447266
2024-09-23,106.11000061035156
2024-09-24,106.41999816894531
2024-09-25,106.5
2024-09-26,106.73999786376953
2024-09-27,106.16999816894531
2024-09-30,106.7300033569336
2024-10-01,105.25
2024-10-02,105.23999786376953
2024-10-03,105.2300033569336
2024-10-04,106.31999969482422
2024-10-07,105.08999633789062
2024-10-08,106.7699966430664
2024-10-09,107.38999938964844
2024-10-10,107.44000244140625
2024-10-11,107.88999938964844
2024-10-14,108.7300033569336
2024-10-15,107.61000061035156
2024-10-16,107.63999938964844
2024-10-17,107.72000122070312
2024-10-18,108.62999725341797
2024-10-21,109.12000274658203
2024-10-22,109.30999755859375
2024-10-23,107.66999816894531
2024-10-24,108.12999725341797
2024-10-25,108.66000366210938
2024-10-28,108.8499984741211
2024-10-29,109.76000213623047
2024-10-30,109.19999694824219
2024-10-31,106.23999786376953
2024-11-01,107.3499984741211
2024-11-04,106.87000274658203
2024-11-05,108.06999969482422
2024-11-06,110.26000213623047
2024-11-07,112.25
2024-11-08,112.29000091552734
2024-11-11,112.30999755859375
2024-11-12,112.98999786376953
2024-11-13,113.18000030517578
2024-11-14,112.68000030517578
2024-11-15,110.13999938964844
2024-11-18,110.27999877929688
2024-11-19,111.51000213623047
2024-11-20,111.55000305175781
2024-11-21,111.54000091552734
