Date,WSHCX
2022-02-28,56.36000061035156
2022-03-01,55.599998474121094
2022-03-02,56.68000030517578
2022-03-03,56.56999969482422
2022-03-04,56.630001068115234
2022-03-07,55.349998474121094
2022-03-08,54.790000915527344
2022-03-09,55.88999938964844
2022-03-10,55.810001373291016
2022-03-11,55.279998779296875
2022-03-14,55.2400016784668
2022-03-15,56.08000183105469
2022-03-16,56.75
2022-03-17,57.400001525878906
2022-03-18,57.720001220703125
2022-03-21,57.779998779296875
2022-03-22,58.11000061035156
2022-03-23,57.540000915527344
2022-03-24,58.29999923706055
2022-03-25,58.650001525878906
2022-03-28,58.7400016784668
2022-03-29,59.099998474121094
2022-03-30,59.0
2022-03-31,58.16999816894531
2022-04-01,58.36000061035156
2022-04-04,58.459999084472656
2022-04-05,58.02000045776367
2022-04-06,57.95000076293945
2022-04-07,58.27000045776367
2022-04-08,58.380001068115234
2022-04-11,57.65999984741211
2022-04-12,57.5
2022-04-13,57.959999084472656
2022-04-14,57.52000045776367
2022-04-18,57.54999923706055
2022-04-19,58.130001068115234
2022-04-20,58.43000030517578
2022-04-21,57.650001525878906
2022-04-22,56.25
2022-04-25,56.369998931884766
2022-04-26,55.13999938964844
2022-04-27,55.470001220703125
2022-04-28,56.34000015258789
2022-04-29,54.61000061035156
2022-05-02,54.790000915527344
2022-05-03,55.15999984741211
2022-05-04,56.59000015258789
2022-05-05,55.09000015258789
2022-05-06,55.060001373291016
2022-05-09,53.540000915527344
2022-05-10,53.68000030517578
2022-05-11,53.20000076293945
2022-05-12,53.20000076293945
2022-05-13,54.099998474121094
2022-05-16,54.18000030517578
2022-05-17,55.099998474121094
2022-05-18,53.220001220703125
2022-05-19,52.869998931884766
2022-05-20,53.029998779296875
2022-05-23,53.7599983215332
2022-05-24,53.83000183105469
2022-05-25,54.2400016784668
2022-05-26,55.06999969482422
2022-05-27,56.11000061035156
2022-05-31,55.70000076293945
2022-06-01,55.29999923706055
2022-06-02,55.86000061035156
2022-06-03,55.279998779296875
2022-06-06,55.349998474121094
2022-06-07,55.970001220703125
2022-06-08,55.33000183105469
2022-06-09,54.20000076293945
2022-06-10,53.029998779296875
2022-06-13,51.29999923706055
2022-06-14,50.9900016784668
2022-06-15,49.83000183105469
2022-06-16,48.43000030517578
2022-06-17,48.279998779296875
2022-06-21,49.45000076293945
2022-06-22,49.34000015258789
2022-06-23,49.540000915527344
2022-06-24,50.7599983215332
2022-06-27,50.84000015258789
2022-06-28,50.209999084472656
2022-06-29,50.13999938964844
2022-06-30,49.900001525878906
2022-07-01,50.25
2022-07-05,49.79999923706055
2022-07-06,50.02000045776367
2022-07-07,50.599998474121094
2022-07-08,50.54999923706055
2022-07-11,50.13999938964844
2022-07-12,49.709999084472656
2022-07-13,49.41999816894531
2022-07-14,49.11000061035156
2022-07-15,50.04999923706055
2022-07-18,49.66999816894531
2022-07-19,50.88999938964844
2022-07-20,50.83000183105469
2022-07-21,51.06999969482422
2022-07-22,50.779998779296875
2022-07-25,51.06999969482422
2022-07-26,50.7599983215332
2022-07-27,51.560001373291016
2022-07-28,51.9900016784668
2022-07-29,52.369998931884766
2022-08-01,52.15999984741211
2022-08-02,51.79999923706055
2022-08-03,52.38999938964844
2022-08-04,52.27000045776367
2022-08-05,52.349998474121094
2022-08-08,52.33000183105469
2022-08-09,52.2599983215332
2022-08-10,53.08000183105469
2022-08-11,53.11000061035156
2022-08-12,53.959999084472656
2022-08-15,54.040000915527344
2022-08-16,54.13999938964844
2022-08-17,53.79999923706055
2022-08-18,53.959999084472656
2022-08-19,53.560001373291016
2022-08-22,52.68000030517578
2022-08-23,52.529998779296875
2022-08-24,52.65999984741211
2022-08-25,53.369998931884766
2022-08-26,51.91999816894531
2022-08-29,51.70000076293945
2022-08-30,51.08000183105469
2022-08-31,50.77000045776367
2022-09-01,50.900001525878906
2022-09-02,50.5
2022-09-06,50.33000183105469
2022-09-07,51.0099983215332
2022-09-08,51.400001525878906
2022-09-09,52.040000915527344
2022-09-12,52.41999816894531
2022-09-13,50.5099983215332
2022-09-14,50.59000015258789
2022-09-15,50.2599983215332
2022-09-16,50.04999923706055
2022-09-19,50.25
2022-09-20,49.65999984741211
2022-09-21,48.90999984741211
2022-09-22,48.709999084472656
2022-09-23,47.83000183105469
2022-09-26,47.2400016784668
2022-09-27,47.119998931884766
2022-09-28,47.9900016784668
2022-09-29,47.27000045776367
2022-09-30,46.68000030517578
2022-10-03,47.959999084472656
2022-10-04,49.36000061035156
2022-10-05,49.290000915527344
2022-10-06,48.72999954223633
2022-10-07,47.63999938964844
2022-10-10,47.2400016784668
2022-10-11,47.02000045776367
2022-10-12,46.849998474121094
2022-10-13,48.02000045776367
2022-10-14,47.08000183105469
2022-10-17,48.040000915527344
2022-10-18,48.59000015258789
2022-10-19,48.310001373291016
2022-10-20,48.040000915527344
2022-10-21,49.130001068115234
2022-10-24,49.709999084472656
2022-10-25,50.18000030517578
2022-10-26,50.20000076293945
2022-10-27,50.189998626708984
2022-10-28,51.27000045776367
2022-10-31,51.029998779296875
2022-11-01,51.0
2022-11-02,50.18000030517578
2022-11-03,49.93000030517578
2022-11-04,50.650001525878906
2022-11-07,51.209999084472656
2022-11-08,51.5
2022-11-09,50.59000015258789
2022-11-10,52.709999084472656
2022-11-11,52.66999816894531
2022-11-14,52.31999969482422
2022-11-15,52.56999969482422
2022-11-16,52.2599983215332
2022-11-17,52.2599983215332
2022-11-18,52.59000015258789
2022-11-21,52.56999969482422
2022-11-22,53.25
2022-11-23,53.459999084472656
2022-11-25,53.599998474121094
2022-11-28,52.91999816894531
2022-11-29,52.95000076293945
2022-11-30,54.209999084472656
2022-12-01,54.06999969482422
2022-12-02,54.06999969482422
2022-12-05,53.2599983215332
2022-12-06,52.75
2022-12-07,52.7400016784668
2022-12-08,53.06999969482422
2022-12-09,52.72999954223633
2022-12-12,53.47999954223633
2022-12-13,53.7599983215332
2022-12-14,53.630001068115234
2022-12-15,52.56999969482422
2022-12-16,50.95000076293945
2022-12-19,50.63999938964844
2022-12-20,50.630001068115234
2022-12-21,51.349998474121094
2022-12-22,50.810001373291016
2022-12-23,51.11000061035156
2022-12-27,51.119998931884766
2022-12-28,50.619998931884766
2022-12-29,51.25
2022-12-30,51.13999938964844
2023-01-03,50.95000076293945
2023-01-04,51.130001068115234
2023-01-05,50.66999816894531
2023-01-06,51.779998779296875
2023-01-09,51.459999084472656
2023-01-10,51.66999816894531
2023-01-11,52.099998474121094
2023-01-12,52.290000915527344
2023-01-13,52.380001068115234
2023-01-17,52.13999938964844
2023-01-18,51.36000061035156
2023-01-19,51.040000915527344
2023-01-20,51.68000030517578
2023-01-23,52.060001373291016
2023-01-24,52.060001373291016
2023-01-25,52.130001068115234
2023-01-26,52.529998779296875
2023-01-27,52.29999923706055
2023-01-30,51.79999923706055
2023-01-31,52.52000045776367
2023-02-01,52.75
2023-02-02,52.900001525878906
2023-02-03,52.5
2023-02-06,52.36000061035156
2023-02-07,52.869998931884766
2023-02-08,52.5
2023-02-09,52.119998931884766
2023-02-10,52.4900016784668
2023-02-13,52.959999084472656
2023-02-14,52.790000915527344
2023-02-15,52.77000045776367
2023-02-16,52.220001220703125
2023-02-17,52.13999938964844
2023-02-21,51.22999954223633
2023-02-22,51.060001373291016
2023-02-23,51.2400016784668
2023-02-24,50.79999923706055
2023-02-27,50.88999938964844
2023-02-28,50.70000076293945
2023-03-01,50.599998474121094
2023-03-02,50.9900016784668
2023-03-03,51.68000030517578
2023-03-06,51.65999984741211
2023-03-07,50.86000061035156
2023-03-08,50.86000061035156
2023-03-09,50.040000915527344
2023-03-10,49.45000076293945
2023-03-13,49.349998474121094
2023-03-14,49.970001220703125
2023-03-15,49.369998931884766
2023-03-16,50.09000015258789
2023-03-17,49.529998779296875
2023-03-20,50.0
2023-03-21,50.43000030517578
2023-03-22,49.630001068115234
2023-03-23,49.650001525878906
2023-03-24,49.959999084472656
2023-03-27,50.119998931884766
2023-03-28,50.09000015258789
2023-03-29,50.61000061035156
2023-03-30,50.900001525878906
2023-03-31,51.4900016784668
2023-04-03,51.880001068115234
2023-04-04,51.560001373291016
2023-04-05,51.630001068115234
2023-04-06,51.72999954223633
2023-04-10,51.880001068115234
2023-04-11,51.97999954223633
2023-04-12,51.880001068115234
2023-04-13,52.369998931884766
2023-04-14,52.20000076293945
2023-04-17,52.38999938964844
2023-04-18,52.47999954223633
2023-04-19,52.369998931884766
2023-04-20,52.22999954223633
2023-04-21,52.25
2023-04-24,52.290000915527344
2023-04-25,51.61000061035156
2023-04-26,51.25
2023-04-27,52.040000915527344
2023-04-28,52.47999954223633
2023-05-01,52.54999923706055
2023-05-02,51.84000015258789
2023-05-03,51.54999923706055
2023-05-04,51.18000030517578
2023-05-05,52.0099983215332
2023-05-08,51.95000076293945
2023-05-09,51.7400016784668
2023-05-10,51.86000061035156
2023-05-11,51.709999084472656
2023-05-12,51.709999084472656
2023-05-15,51.880001068115234
2023-05-16,51.439998626708984
2023-05-17,51.9900016784668
2023-05-18,52.31999969482422
2023-05-19,52.349998474121094
2023-05-22,52.36000061035156
2023-05-23,51.93000030517578
2023-05-24,51.4900016784668
2023-05-25,51.66999816894531
2023-05-26,52.43000030517578
2023-05-30,52.209999084472656
2023-05-31,52.060001373291016
2023-06-01,52.380001068115234
2023-06-02,53.25
2023-06-05,53.08000183105469
2023-06-06,53.130001068115234
2023-06-07,53.209999084472656
2023-06-08,53.470001220703125
2023-06-09,53.45000076293945
2023-06-12,53.88999938964844
2023-06-13,54.15999984741211
2023-06-14,52.61000061035156
2023-06-15,53.25
2023-06-16,53.02000045776367
2023-06-20,52.630001068115234
2023-06-21,52.54999923706055
2023-06-22,52.5099983215332
2023-06-23,52.09000015258789
2023-06-26,52.08000183105469
2023-06-27,52.56999969482422
2023-06-28,52.459999084472656
2023-06-29,52.810001373291016
2023-06-30,53.2599983215332
2023-07-03,53.27000045776367
2023-07-05,53.060001373291016
2023-07-06,52.599998474121094
2023-07-07,52.470001220703125
2023-07-10,52.779998779296875
2023-07-11,53.18000030517578
2023-07-12,53.41999816894531
2023-07-13,53.75
2023-07-14,53.790000915527344
2023-07-17,53.959999084472656
2023-07-18,54.279998779296875
2023-07-19,54.349998474121094
2023-07-20,54.349998474121094
2023-07-21,54.470001220703125
2023-07-24,54.689998626708984
2023-07-25,54.790000915527344
2023-07-26,54.70000076293945
2023-07-27,54.5
2023-07-28,54.88999938964844
2023-07-31,54.880001068115234
2023-08-01,54.86000061035156
2023-08-02,54.31999969482422
2023-08-03,54.16999816894531
2023-08-04,53.90999984741211
2023-08-07,54.43000030517578
2023-08-08,54.290000915527344
2023-08-09,54.08000183105469
2023-08-10,54.029998779296875
2023-08-11,54.02000045776367
2023-08-14,54.220001220703125
2023-08-15,53.61000061035156
2023-08-16,53.33000183105469
2023-08-17,53.0
2023-08-18,53.099998474121094
2023-08-21,53.29999923706055
2023-08-22,53.099998474121094
2023-08-23,53.4900016784668
2023-08-24,52.88999938964844
2023-08-25,53.18000030517578
2023-08-28,53.4900016784668
2023-08-29,54.040000915527344
2023-08-30,54.150001525878906
2023-08-31,53.9900016784668
2023-09-01,53.97999954223633
2023-09-05,53.68000030517578
2023-09-06,53.459999084472656
2023-09-07,53.439998626708984
2023-09-08,53.54999923706055
2023-09-11,53.689998626708984
2023-09-12,53.599998474121094
2023-09-13,53.52000045776367
2023-09-14,54.08000183105469
2023-09-15,53.52000045776367
2023-09-18,53.540000915527344
2023-09-19,53.43000030517578
2023-09-20,53.099998474121094
2023-09-21,52.400001525878906
2023-09-22,52.290000915527344
2023-09-25,52.41999816894531
2023-09-26,51.75
2023-09-27,51.84000015258789
2023-09-28,52.130001068115234
2023-09-29,51.91999816894531
2023-10-02,51.709999084472656
2023-10-03,51.15999984741211
2023-10-04,51.369998931884766
2023-10-05,51.349998474121094
2023-10-06,51.93000030517578
2023-10-09,52.459999084472656
2023-10-10,52.70000076293945
2023-10-11,52.91999816894531
2023-10-12,52.72999954223633
2023-10-13,52.63999938964844
2023-10-16,53.16999816894531
2023-10-17,53.20000076293945
2023-10-18,52.689998626708984
2023-10-19,52.209999084472656
2023-10-20,51.65999984741211
2023-10-23,51.45000076293945
2023-10-24,51.75
2023-10-25,51.369998931884766
2023-10-26,50.77000045776367
2023-10-27,50.38999938964844
2023-10-30,50.959999084472656
2023-10-31,51.220001220703125
2023-11-01,51.54999923706055
2023-11-02,52.52000045776367
2023-11-03,52.86000061035156
2023-11-06,52.900001525878906
2023-11-07,52.900001525878906
2023-11-08,52.970001220703125
2023-11-09,52.58000183105469
2023-11-10,53.33000183105469
2023-11-13,53.27000045776367
2023-11-14,54.130001068115234
2023-11-15,54.20000076293945
2023-11-16,54.27000045776367
2023-11-17,54.439998626708984
2023-11-20,54.790000915527344
2023-11-21,54.68000030517578
2023-11-22,54.88999938964844
2023-11-24,55.06999969482422
2023-11-27,54.77000045776367
2023-11-28,54.77000045776367
2023-11-29,54.7400016784668
2023-11-30,55.09000015258789
2023-12-01,55.38999938964844
2023-12-04,55.2599983215332
2023-12-05,55.04999923706055
2023-12-06,54.84000015258789
2023-12-07,55.06999969482422
2023-12-08,55.33000183105469
2023-12-11,55.95000076293945
2023-12-12,56.2400016784668
2023-12-13,57.0099983215332
2023-12-14,57.150001525878906
2023-12-15,55.650001525878906
2023-12-18,55.849998474121094
2023-12-19,56.130001068115234
2023-12-20,55.310001373291016
2023-12-21,55.81999969482422
2023-12-22,55.900001525878906
2023-12-26,56.18000030517578
2023-12-27,56.27000045776367
2023-12-28,56.290000915527344
2023-12-29,56.20000076293945
2024-01-02,56.029998779296875
2024-01-03,55.68000030517578
2024-01-04,55.560001373291016
2024-01-05,55.61000061035156
2024-01-08,56.09000015258789
2024-01-09,55.95000076293945
2024-01-10,56.09000015258789
2024-01-11,56.08000183105469
2024-01-12,56.150001525878906
2024-01-16,55.900001525878906
2024-01-17,55.650001525878906
2024-01-18,55.970001220703125
2024-01-19,56.61000061035156
2024-01-22,56.65999984741211
2024-01-23,56.81999969482422
2024-01-24,56.91999816894531
2024-01-25,56.9900016784668
2024-01-26,56.95000076293945
2024-01-29,57.2400016784668
2024-01-30,57.33000183105469
2024-01-31,56.70000076293945
2024-02-01,57.31999969482422
2024-02-02,57.439998626708984
2024-02-05,57.439998626708984
2024-02-06,57.470001220703125
2024-02-07,57.90999984741211
2024-02-08,57.95000076293945
2024-02-09,58.18000030517578
2024-02-12,58.189998626708984
2024-02-13,57.45000076293945
2024-02-14,57.93000030517578
2024-02-15,58.369998931884766
2024-02-16,58.25
2024-02-20,58.04999923706055
2024-02-21,58.25
2024-02-22,59.15999984741211
2024-02-23,59.18000030517578
2024-02-26,59.040000915527344
2024-02-27,59.099998474121094
2024-02-28,59.060001373291016
2024-02-29,59.22999954223633
2024-03-01,59.86000061035156
2024-03-04,59.869998931884766
2024-03-05,59.29999923706055
2024-03-06,59.619998931884766
2024-03-07,60.150001525878906
2024-03-08,59.68000030517578
2024-03-11,59.720001220703125
2024-03-12,60.04999923706055
2024-03-13,59.869998931884766
2024-03-14,59.77000045776367
2024-03-15,59.439998626708984
2024-03-18,59.650001525878906
2024-03-19,59.959999084472656
2024-03-20,60.459999084472656
2024-03-21,60.91999816894531
2024-03-22,60.70000076293945
2024-03-25,60.54999923706055
2024-03-26,60.43000030517578
2024-03-27,60.9900016784668
2024-03-28,61.119998931884766
2024-04-01,60.9900016784668
2024-04-02,60.47999954223633
2024-04-03,60.4900016784668
2024-04-04,59.7599983215332
2024-04-05,60.33000183105469
2024-04-08,60.33000183105469
2024-04-09,60.349998474121094
2024-04-10,59.7599983215332
2024-04-11,60.0
2024-04-12,59.09000015258789
2024-04-15,58.619998931884766
2024-04-16,58.63999938964844
2024-04-17,58.40999984741211
2024-04-18,58.310001373291016
2024-04-19,58.220001220703125
2024-04-22,58.63999938964844
2024-04-23,59.279998779296875
2024-04-24,59.2400016784668
2024-04-25,59.119998931884766
2024-04-26,59.4900016784668
2024-04-29,59.560001373291016
2024-04-30,58.75
2024-05-01,58.36000061035156
2024-05-02,58.599998474121094
2024-05-03,59.060001373291016
2024-05-06,59.599998474121094
2024-05-07,59.83000183105469
2024-05-08,59.97999954223633
2024-05-09,60.31999969482422
2024-05-10,60.5
2024-05-13,60.459999084472656
2024-05-14,60.779998779296875
2024-05-15,61.4900016784668
2024-05-16,61.34000015258789
2024-05-17,61.43000030517578
2024-05-20,61.43000030517578
2024-05-21,61.529998779296875
2024-05-22,61.31999969482422
2024-05-23,60.779998779296875
2024-05-24,61.060001373291016
2024-05-28,60.779998779296875
2024-05-29,60.040000915527344
2024-05-30,60.0099983215332
2024-05-31,60.599998474121094
2024-06-03,60.43000030517578
2024-06-04,60.52000045776367
2024-06-05,61.130001068115234
2024-06-06,61.060001373291016
2024-06-07,60.91999816894531
2024-06-10,61.27000045776367
2024-06-11,61.2599983215332
2024-06-12,58.7400016784668
2024-06-13,59.119998931884766
2024-06-14,59.09000015258789
2024-06-17,59.709999084472656
2024-06-18,59.720001220703125
2024-06-20,59.709999084472656
2024-06-21,59.5099983215332
2024-06-24,59.59000015258789
2024-06-25,59.40999984741211
2024-06-26,59.29999923706055
2024-06-27,59.290000915527344
2024-06-28,59.31999969482422
2024-07-01,59.33000183105469
2024-07-02,59.56999969482422
2024-07-03,59.7400016784668
2024-07-05,59.86000061035156
2024-07-08,59.93000030517578
2024-07-09,59.79999923706055
2024-07-10,60.349998474121094
2024-07-11,60.38999938964844
2024-07-12,60.65999984741211
2024-07-15,60.880001068115234
2024-07-16,61.41999816894531
2024-07-17,60.880001068115234
2024-07-18,60.38999938964844
2024-07-19,60.040000915527344
2024-07-22,60.52000045776367
2024-07-23,60.540000915527344
2024-07-24,59.5099983215332
2024-07-25,59.470001220703125
2024-07-26,60.20000076293945
2024-07-29,60.189998626708984
2024-07-30,60.20000076293945
2024-07-31,60.959999084472656
2024-08-01,60.209999084472656
2024-08-02,59.33000183105469
2024-08-05,57.91999816894531
2024-08-06,58.41999816894531
2024-08-07,57.97999954223633
2024-08-08,59.20000076293945
2024-08-09,59.439998626708984
2024-08-12,59.31999969482422
2024-08-13,60.099998474121094
2024-08-14,60.400001525878906
2024-08-15,61.189998626708984
2024-08-16,61.209999084472656
2024-08-19,61.630001068115234
2024-08-20,61.54999923706055
2024-08-21,61.72999954223633
2024-08-22,61.41999816894531
2024-08-23,62.0099983215332
2024-08-26,61.90999984741211
2024-08-27,62.040000915527344
2024-08-28,61.83000183105469
2024-08-29,61.880001068115234
2024-08-30,62.40999984741211
2024-09-03,61.45000076293945
2024-09-04,61.45000076293945
2024-09-05,60.9900016784668
2024-09-06,60.06999969482422
2024-09-09,60.66999816894531
2024-09-10,60.849998474121094
2024-09-11,61.189998626708984
2024-09-12,61.68000030517578
2024-09-13,62.150001525878906
2024-09-16,62.34000015258789
2024-09-17,62.20000076293945
2024-09-18,61.939998626708984
2024-09-19,62.720001220703125
2024-09-20,62.77000045776367
2024-09-23,62.9900016784668
2024-09-24,63.060001373291016
2024-09-25,62.81999969482422
2024-09-26,63.04999923706055
2024-09-27,63.02000045776367
2024-09-30,63.20000076293945
2024-10-01,62.93000030517578
2024-10-02,63.0
2024-10-03,62.790000915527344
2024-10-04,63.27000045776367
2024-10-07,62.77000045776367
2024-10-08,63.13999938964844
2024-10-09,63.65999984741211
2024-10-10,63.439998626708984
2024-10-11,63.86000061035156
2024-10-14,64.31999969482422
2024-10-15,63.599998474121094
2024-10-16,63.939998626708984
2024-10-17,63.97999954223633
2024-10-18,64.05000305175781
2024-10-21,63.650001525878906
2024-10-22,63.72999954223633
2024-10-23,63.36000061035156
2024-10-24,63.2400016784668
2024-10-25,63.09000015258789
2024-10-28,63.279998779296875
2024-10-29,63.34000015258789
2024-10-30,63.16999816894531
2024-10-31,62.400001525878906
2024-11-01,62.349998474121094
2024-11-04,62.119998931884766
2024-11-05,62.75
2024-11-06,64.11000061035156
2024-11-07,64.33000183105469
2024-11-08,64.69000244140625
2024-11-11,64.62999725341797
2024-11-12,64.20999908447266
2024-11-13,64.12000274658203
2024-11-14,63.7400016784668
2024-11-15,63.02000045776367
2024-11-18,63.2599983215332
2024-11-19,63.130001068115234
2024-11-20,63.20000076293945
2024-11-21,63.720001220703125
