Date,LNW
2022-02-28,62.91999816894531
2022-03-01,57.70000076293945
2022-03-02,62.060001373291016
2022-03-03,63.56999969482422
2022-03-04,59.400001525878906
2022-03-07,52.900001525878906
2022-03-08,55.150001525878906
2022-03-09,57.709999084472656
2022-03-10,60.09000015258789
2022-03-11,58.939998626708984
2022-03-14,56.5099983215332
2022-03-15,59.2400016784668
2022-03-16,61.97999954223633
2022-03-17,61.439998626708984
2022-03-18,62.15999984741211
2022-03-21,60.459999084472656
2022-03-22,61.470001220703125
2022-03-23,59.02000045776367
2022-03-24,60.84000015258789
2022-03-25,59.4900016784668
2022-03-28,58.86000061035156
2022-03-29,62.33000183105469
2022-03-30,60.56999969482422
2022-03-31,58.75
2022-04-01,60.77000045776367
2022-04-04,63.2400016784668
2022-04-05,61.959999084472656
2022-04-06,57.130001068115234
2022-04-07,57.09000015258789
2022-04-08,57.54999923706055
2022-04-11,57.209999084472656
2022-04-12,57.65999984741211
2022-04-13,59.290000915527344
2022-04-14,59.59000015258789
2022-04-18,58.68000030517578
2022-04-19,62.689998626708984
2022-04-20,61.849998474121094
2022-04-21,59.619998931884766
2022-04-22,58.709999084472656
2022-04-25,60.9900016784668
2022-04-26,57.380001068115234
2022-04-27,56.75
2022-04-28,58.06999969482422
2022-04-29,56.060001373291016
2022-05-02,58.11000061035156
2022-05-03,58.83000183105469
2022-05-04,59.0
2022-05-05,55.18000030517578
2022-05-06,52.459999084472656
2022-05-09,47.20000076293945
2022-05-10,47.65999984741211
2022-05-11,47.33000183105469
2022-05-12,48.66999816894531
2022-05-13,51.529998779296875
2022-05-16,48.2400016784668
2022-05-17,52.7599983215332
2022-05-18,50.04999923706055
2022-05-19,49.61000061035156
2022-05-20,49.459999084472656
2022-05-23,50.02000045776367
2022-05-24,46.970001220703125
2022-05-25,48.529998779296875
2022-05-26,51.79999923706055
2022-05-27,52.630001068115234
2022-05-31,52.79999923706055
2022-06-01,53.45000076293945
2022-06-02,54.709999084472656
2022-06-03,54.380001068115234
2022-06-06,55.43000030517578
2022-06-07,55.720001220703125
2022-06-08,54.689998626708984
2022-06-09,52.900001525878906
2022-06-10,50.349998474121094
2022-06-13,46.90999984741211
2022-06-14,47.40999984741211
2022-06-15,49.7599983215332
2022-06-16,46.7599983215332
2022-06-17,47.0099983215332
2022-06-21,47.970001220703125
2022-06-22,47.97999954223633
2022-06-23,47.220001220703125
2022-06-24,50.61000061035156
2022-06-27,49.709999084472656
2022-06-28,48.959999084472656
2022-06-29,47.16999816894531
2022-06-30,46.9900016784668
2022-07-01,48.56999969482422
2022-07-05,49.27000045776367
2022-07-06,48.459999084472656
2022-07-07,47.880001068115234
2022-07-08,46.40999984741211
2022-07-11,44.29999923706055
2022-07-12,43.689998626708984
2022-07-13,43.41999816894531
2022-07-14,42.58000183105469
2022-07-15,44.4900016784668
2022-07-18,45.06999969482422
2022-07-19,47.47999954223633
2022-07-20,49.38999938964844
2022-07-21,50.58000183105469
2022-07-22,49.459999084472656
2022-07-25,49.4900016784668
2022-07-26,49.0
2022-07-27,50.22999954223633
2022-07-28,51.06999969482422
2022-07-29,50.939998626708984
2022-08-01,49.119998931884766
2022-08-02,50.97999954223633
2022-08-03,53.72999954223633
2022-08-04,52.5099983215332
2022-08-05,52.880001068115234
2022-08-08,53.56999969482422
2022-08-09,52.65999984741211
2022-08-10,55.2400016784668
2022-08-11,56.06999969482422
2022-08-12,57.959999084472656
2022-08-15,57.58000183105469
2022-08-16,58.36000061035156
2022-08-17,56.849998474121094
2022-08-18,57.369998931884766
2022-08-19,55.189998626708984
2022-08-22,51.40999984741211
2022-08-23,52.97999954223633
2022-08-24,53.540000915527344
2022-08-25,54.15999984741211
2022-08-26,52.08000183105469
2022-08-29,51.86000061035156
2022-08-30,50.66999816894531
2022-08-31,49.22999954223633
2022-09-01,47.220001220703125
2022-09-02,46.189998626708984
2022-09-06,45.279998779296875
2022-09-07,47.22999954223633
2022-09-08,47.7599983215332
2022-09-09,50.7400016784668
2022-09-12,52.36000061035156
2022-09-13,48.75
2022-09-14,49.38999938964844
2022-09-15,48.810001373291016
2022-09-16,48.720001220703125
2022-09-19,49.470001220703125
2022-09-20,48.29999923706055
2022-09-21,44.97999954223633
2022-09-22,41.970001220703125
2022-09-23,41.22999954223633
2022-09-26,41.13999938964844
2022-09-27,43.27000045776367
2022-09-28,45.2400016784668
2022-09-29,43.939998626708984
2022-09-30,42.880001068115234
2022-10-03,43.68000030517578
2022-10-04,47.22999954223633
2022-10-05,48.220001220703125
2022-10-06,47.439998626708984
2022-10-07,47.11000061035156
2022-10-10,46.189998626708984
2022-10-11,46.029998779296875
2022-10-12,46.16999816894531
2022-10-13,47.38999938964844
2022-10-14,46.0
2022-10-17,48.65999984741211
2022-10-18,50.56999969482422
2022-10-19,49.58000183105469
2022-10-20,49.529998779296875
2022-10-21,50.65999984741211
2022-10-24,50.7599983215332
2022-10-25,53.34000015258789
2022-10-26,53.7599983215332
2022-10-27,53.84000015258789
2022-10-28,55.43000030517578
2022-10-31,56.13999938964844
2022-11-01,56.70000076293945
2022-11-02,54.59000015258789
2022-11-03,54.18000030517578
2022-11-04,55.349998474121094
2022-11-07,55.47999954223633
2022-11-08,55.540000915527344
2022-11-09,53.470001220703125
2022-11-10,57.20000076293945
2022-11-11,58.95000076293945
2022-11-14,60.650001525878906
2022-11-15,64.05000305175781
2022-11-16,64.58999633789062
2022-11-17,63.720001220703125
2022-11-18,64.47000122070312
2022-11-21,63.58000183105469
2022-11-22,65.8499984741211
2022-11-23,65.13999938964844
2022-11-25,65.44999694824219
2022-11-28,64.48999786376953
2022-11-29,64.55999755859375
2022-11-30,64.7699966430664
2022-12-01,64.26000213623047
2022-12-02,63.72999954223633
2022-12-05,63.619998931884766
2022-12-06,62.38999938964844
2022-12-07,61.869998931884766
2022-12-08,63.4900016784668
2022-12-09,63.22999954223633
2022-12-12,64.26000213623047
2022-12-13,65.94999694824219
2022-12-14,65.83000183105469
2022-12-15,63.939998626708984
2022-12-16,63.119998931884766
2022-12-19,59.56999969482422
2022-12-20,59.709999084472656
2022-12-21,59.2599983215332
2022-12-22,58.25
2022-12-23,59.290000915527344
2022-12-27,59.31999969482422
2022-12-28,57.33000183105469
2022-12-29,58.310001373291016
2022-12-30,58.599998474121094
2023-01-03,58.119998931884766
2023-01-04,59.38999938964844
2023-01-05,58.560001373291016
2023-01-06,59.380001068115234
2023-01-09,59.400001525878906
2023-01-10,59.7400016784668
2023-01-11,59.709999084472656
2023-01-12,61.22999954223633
2023-01-13,62.04999923706055
2023-01-17,63.0099983215332
2023-01-18,61.83000183105469
2023-01-19,61.369998931884766
2023-01-20,62.95000076293945
2023-01-23,64.20999908447266
2023-01-24,63.380001068115234
2023-01-25,64.44000244140625
2023-01-26,65.1500015258789
2023-01-27,64.69999694824219
2023-01-30,63.2599983215332
2023-01-31,65.25
2023-02-01,66.37000274658203
2023-02-02,67.01000213623047
2023-02-03,67.93000030517578
2023-02-06,66.18000030517578
2023-02-07,67.08000183105469
2023-02-08,65.97000122070312
2023-02-09,65.26000213623047
2023-02-10,64.51000213623047
2023-02-13,64.87999725341797
2023-02-14,64.2300033569336
2023-02-15,65.30999755859375
2023-02-16,64.08999633789062
2023-02-17,64.31999969482422
2023-02-21,62.619998931884766
2023-02-22,62.33000183105469
2023-02-23,61.900001525878906
2023-02-24,60.709999084472656
2023-02-27,61.20000076293945
2023-02-28,62.61000061035156
2023-03-01,63.380001068115234
2023-03-02,63.16999816894531
2023-03-03,64.52999877929688
2023-03-06,62.4900016784668
2023-03-07,62.65999984741211
2023-03-08,62.959999084472656
2023-03-09,59.29999923706055
2023-03-10,57.41999816894531
2023-03-13,56.31999969482422
2023-03-14,58.2400016784668
2023-03-15,55.040000915527344
2023-03-16,57.88999938964844
2023-03-17,58.0099983215332
2023-03-20,58.29999923706055
2023-03-21,58.970001220703125
2023-03-22,57.08000183105469
2023-03-23,56.439998626708984
2023-03-24,56.81999969482422
2023-03-27,56.689998626708984
2023-03-28,57.380001068115234
2023-03-29,58.209999084472656
2023-03-30,58.58000183105469
2023-03-31,60.04999923706055
2023-04-03,60.36000061035156
2023-04-04,59.5
2023-04-05,58.65999984741211
2023-04-06,59.27000045776367
2023-04-10,60.11000061035156
2023-04-11,60.220001220703125
2023-04-12,59.560001373291016
2023-04-13,60.599998474121094
2023-04-14,61.06999969482422
2023-04-17,61.47999954223633
2023-04-18,61.540000915527344
2023-04-19,61.84000015258789
2023-04-20,59.959999084472656
2023-04-21,60.720001220703125
2023-04-24,59.970001220703125
2023-04-25,58.47999954223633
2023-04-26,57.5
2023-04-27,59.54999923706055
2023-04-28,60.290000915527344
2023-05-01,61.369998931884766
2023-05-02,59.91999816894531
2023-05-03,59.43000030517578
2023-05-04,57.779998779296875
2023-05-05,59.5
2023-05-08,59.18000030517578
2023-05-09,59.83000183105469
2023-05-10,60.63999938964844
2023-05-11,60.939998626708984
2023-05-12,61.7599983215332
2023-05-15,62.43000030517578
2023-05-16,60.20000076293945
2023-05-17,61.84000015258789
2023-05-18,62.869998931884766
2023-05-19,62.630001068115234
2023-05-22,62.20000076293945
2023-05-23,60.36000061035156
2023-05-24,59.529998779296875
2023-05-25,59.060001373291016
2023-05-26,59.560001373291016
2023-05-30,57.5099983215332
2023-05-31,58.290000915527344
2023-06-01,60.2599983215332
2023-06-02,62.68000030517578
2023-06-05,62.290000915527344
2023-06-06,64.05999755859375
2023-06-07,66.02999877929688
2023-06-08,66.97000122070312
2023-06-09,65.7699966430664
2023-06-12,65.86000061035156
2023-06-13,66.20999908447266
2023-06-14,65.26000213623047
2023-06-15,65.5199966430664
2023-06-16,64.98999786376953
2023-06-20,66.79000091552734
2023-06-21,66.94999694824219
2023-06-22,66.5
2023-06-23,66.12000274658203
2023-06-26,66.7300033569336
2023-06-27,68.38999938964844
2023-06-28,68.0
2023-06-29,68.25
2023-06-30,68.76000213623047
2023-07-03,68.98999786376953
2023-07-05,64.68000030517578
2023-07-06,63.09000015258789
2023-07-07,63.689998626708984
2023-07-10,64.86000061035156
2023-07-11,66.19999694824219
2023-07-12,67.16999816894531
2023-07-13,67.47000122070312
2023-07-14,68.81999969482422
2023-07-17,70.16000366210938
2023-07-18,71.01000213623047
2023-07-19,69.2300033569336
2023-07-20,69.30999755859375
2023-07-21,69.23999786376953
2023-07-24,69.66999816894531
2023-07-25,70.0999984741211
2023-07-26,70.79000091552734
2023-07-27,70.3499984741211
2023-07-28,70.30000305175781
2023-07-31,70.30000305175781
2023-08-01,70.27999877929688
2023-08-02,69.16999816894531
2023-08-03,69.61000061035156
2023-08-04,70.66999816894531
2023-08-07,71.77999877929688
2023-08-08,71.1500015258789
2023-08-09,73.51000213623047
2023-08-10,73.83000183105469
2023-08-11,74.61000061035156
2023-08-14,75.5199966430664
2023-08-15,74.94999694824219
2023-08-16,74.6500015258789
2023-08-17,73.19999694824219
2023-08-18,73.5
2023-08-21,73.83999633789062
2023-08-22,75.01000213623047
2023-08-23,75.69000244140625
2023-08-24,75.38999938964844
2023-08-25,75.8499984741211
2023-08-28,76.91999816894531
2023-08-29,77.2699966430664
2023-08-30,76.95999908447266
2023-08-31,76.66999816894531
2023-09-01,77.2699966430664
2023-09-05,75.83999633789062
2023-09-06,75.4800033569336
2023-09-07,74.86000061035156
2023-09-08,76.41999816894531
2023-09-11,77.58000183105469
2023-09-12,77.66999816894531
2023-09-13,76.87999725341797
2023-09-14,78.51000213623047
2023-09-15,78.13999938964844
2023-09-18,77.9000015258789
2023-09-19,76.48999786376953
2023-09-20,76.27999877929688
2023-09-21,74.41999816894531
2023-09-22,73.3499984741211
2023-09-25,71.30999755859375
2023-09-26,70.4800033569336
2023-09-27,71.33000183105469
2023-09-28,71.6500015258789
2023-09-29,71.33000183105469
2023-10-02,70.87000274658203
2023-10-03,69.55000305175781
2023-10-04,68.87999725341797
2023-10-05,68.33999633789062
2023-10-06,70.94999694824219
2023-10-09,72.8499984741211
2023-10-10,72.41999816894531
2023-10-11,72.91999816894531
2023-10-12,72.16999816894531
2023-10-13,76.25
2023-10-16,75.25
2023-10-17,75.58000183105469
2023-10-18,74.87000274658203
2023-10-19,74.9800033569336
2023-10-20,74.58000183105469
2023-10-23,74.83999633789062
2023-10-24,78.01000213623047
2023-10-25,73.97000122070312
2023-10-26,73.0999984741211
2023-10-27,72.8499984741211
2023-10-30,73.33999633789062
2023-10-31,73.11000061035156
2023-11-01,72.7300033569336
2023-11-02,75.0199966430664
2023-11-03,78.41999816894531
2023-11-06,79.5
2023-11-07,79.63999938964844
2023-11-08,79.75
2023-11-09,78.06999969482422
2023-11-10,86.81999969482422
2023-11-13,86.4800033569336
2023-11-14,86.83000183105469
2023-11-15,85.43000030517578
2023-11-16,85.33000183105469
2023-11-17,86.19999694824219
2023-11-20,86.11000061035156
2023-11-21,85.94000244140625
2023-11-22,87.38999938964844
2023-11-24,87.2699966430664
2023-11-27,86.94999694824219
2023-11-28,87.08999633789062
2023-11-29,86.9000015258789
2023-11-30,88.41999816894531
2023-12-01,88.38999938964844
2023-12-04,87.8499984741211
2023-12-05,86.37000274658203
2023-12-06,84.66999816894531
2023-12-07,84.47000122070312
2023-12-08,84.02999877929688
2023-12-11,83.6500015258789
2023-12-12,82.54000091552734
2023-12-13,84.48999786376953
2023-12-14,83.44999694824219
2023-12-15,83.8499984741211
2023-12-18,85.0
2023-12-19,86.81999969482422
2023-12-20,84.08999633789062
2023-12-21,84.33999633789062
2023-12-22,84.41999816894531
2023-12-26,83.5199966430664
2023-12-27,82.98999786376953
2023-12-28,82.98999786376953
2023-12-29,82.11000061035156
2024-01-02,81.13999938964844
2024-01-03,78.91999816894531
2024-01-04,78.11000061035156
2024-01-05,77.5999984741211
2024-01-08,77.87999725341797
2024-01-09,77.5999984741211
2024-01-10,79.08999633789062
2024-01-11,80.44999694824219
2024-01-12,79.9800033569336
2024-01-16,79.7300033569336
2024-01-17,79.75
2024-01-18,82.23999786376953
2024-01-19,81.88999938964844
2024-01-22,81.56999969482422
2024-01-23,82.91999816894531
2024-01-24,83.37000274658203
2024-01-25,82.48999786376953
2024-01-26,82.12000274658203
2024-01-29,82.79000091552734
2024-01-30,82.45999908447266
2024-01-31,80.37999725341797
2024-02-01,81.51000213623047
2024-02-02,81.16000366210938
2024-02-05,80.83000183105469
2024-02-06,82.30000305175781
2024-02-07,84.02999877929688
2024-02-08,85.44999694824219
2024-02-09,88.22000122070312
2024-02-12,88.68000030517578
2024-02-13,84.55000305175781
2024-02-14,88.12000274658203
2024-02-15,89.12999725341797
2024-02-16,89.70999908447266
2024-02-20,88.13999938964844
2024-02-21,88.16999816894531
2024-02-22,91.0
2024-02-23,93.6500015258789
2024-02-26,95.06999969482422
2024-02-27,96.5999984741211
2024-02-28,97.44999694824219
2024-02-29,100.51000213623047
2024-03-01,102.44000244140625
2024-03-04,100.70999908447266
2024-03-05,99.16000366210938
2024-03-06,100.77999877929688
2024-03-07,101.83000183105469
2024-03-08,101.33999633789062
2024-03-11,100.30000305175781
2024-03-12,101.83000183105469
2024-03-13,102.11000061035156
2024-03-14,100.5999984741211
2024-03-15,99.80999755859375
2024-03-18,99.41999816894531
2024-03-19,100.2699966430664
2024-03-20,102.69000244140625
2024-03-21,107.19999694824219
2024-03-22,104.87999725341797
2024-03-25,106.25
2024-03-26,104.5
2024-03-27,103.9800033569336
2024-03-28,102.08999633789062
2024-04-01,101.02999877929688
2024-04-02,100.83000183105469
2024-04-03,101.91999816894531
2024-04-04,99.33999633789062
2024-04-05,98.94999694824219
2024-04-08,100.33000183105469
2024-04-09,99.33999633789062
2024-04-10,96.72000122070312
2024-04-11,95.79000091552734
2024-04-12,92.91999816894531
2024-04-15,91.91999816894531
2024-04-16,89.72000122070312
2024-04-17,88.47000122070312
2024-04-18,88.05999755859375
2024-04-19,87.19000244140625
2024-04-22,90.37000274658203
2024-04-23,94.06999969482422
2024-04-24,93.55000305175781
2024-04-25,92.91000366210938
2024-04-26,91.30999755859375
2024-04-29,92.06999969482422
2024-04-30,89.26000213623047
2024-05-01,90.0
2024-05-02,91.19999694824219
2024-05-03,92.95999908447266
2024-05-06,94.93000030517578
2024-05-07,97.83999633789062
2024-05-08,96.5199966430664
2024-05-09,91.55000305175781
2024-05-10,91.45999908447266
2024-05-13,92.05999755859375
2024-05-14,92.98999786376953
2024-05-15,94.68000030517578
2024-05-16,94.83000183105469
2024-05-17,93.12000274658203
2024-05-20,93.25
2024-05-21,96.91999816894531
2024-05-22,95.11000061035156
2024-05-23,94.55000305175781
2024-05-24,94.73999786376953
2024-05-28,95.37000274658203
2024-05-29,93.68000030517578
2024-05-30,92.87000274658203
2024-05-31,95.4800033569336
2024-06-03,97.20999908447266
2024-06-04,96.80000305175781
2024-06-05,99.58999633789062
2024-06-06,99.87000274658203
2024-06-07,97.66000366210938
2024-06-10,96.87999725341797
2024-06-11,95.73999786376953
2024-06-12,93.80999755859375
2024-06-13,92.3499984741211
2024-06-14,92.87999725341797
2024-06-17,93.75
2024-06-18,98.54000091552734
2024-06-20,99.37999725341797
2024-06-21,102.05999755859375
2024-06-24,101.8499984741211
2024-06-25,103.12000274658203
2024-06-26,104.2699966430664
2024-06-27,106.11000061035156
2024-06-28,104.87999725341797
2024-07-01,102.73999786376953
2024-07-02,102.94999694824219
2024-07-03,104.13999938964844
2024-07-05,103.66999816894531
2024-07-08,104.87999725341797
2024-07-09,104.25
2024-07-10,105.94000244140625
2024-07-11,106.81999969482422
2024-07-12,108.30000305175781
2024-07-15,106.91000366210938
2024-07-16,105.13999938964844
2024-07-17,103.30999755859375
2024-07-18,102.93000030517578
2024-07-19,101.55000305175781
2024-07-22,103.66999816894531
2024-07-23,105.87000274658203
2024-07-24,102.58999633789062
2024-07-25,102.05999755859375
2024-07-26,103.88999938964844
2024-07-29,104.55000305175781
2024-07-30,105.2699966430664
2024-07-31,107.19999694824219
2024-08-01,106.2300033569336
2024-08-02,102.5199966430664
2024-08-05,97.51000213623047
2024-08-06,100.70999908447266
2024-08-07,100.5
2024-08-08,102.30999755859375
2024-08-09,101.7300033569336
2024-08-12,100.26000213623047
2024-08-13,102.62999725341797
2024-08-14,102.01000213623047
2024-08-15,101.63999938964844
2024-08-16,105.55000305175781
2024-08-19,107.1500015258789
2024-08-20,105.69000244140625
2024-08-21,109.06999969482422
2024-08-22,108.12999725341797
2024-08-23,108.13999938964844
2024-08-26,107.80999755859375
2024-08-27,108.20999908447266
2024-08-28,107.19999694824219
2024-08-29,108.5199966430664
2024-08-30,109.81999969482422
2024-09-03,108.69999694824219
2024-09-04,107.80000305175781
2024-09-05,107.51000213623047
2024-09-06,105.0
2024-09-09,105.94000244140625
2024-09-10,106.79000091552734
2024-09-11,109.62000274658203
2024-09-12,110.4800033569336
2024-09-13,111.47000122070312
2024-09-16,110.81999969482422
2024-09-17,112.02999877929688
2024-09-18,112.68000030517578
2024-09-19,112.4800033569336
2024-09-20,112.56999969482422
2024-09-23,112.68000030517578
2024-09-24,90.70999908447266
2024-09-25,91.61000061035156
2024-09-26,93.0999984741211
2024-09-27,92.37999725341797
2024-09-30,90.7300033569336
2024-10-01,87.91000366210938
2024-10-02,87.73999786376953
2024-10-03,89.45999908447266
2024-10-04,93.38999938964844
2024-10-07,94.16999816894531
2024-10-08,96.04000091552734
2024-10-09,96.08000183105469
2024-10-10,94.97000122070312
2024-10-11,95.69999694824219
2024-10-14,94.52999877929688
2024-10-15,94.20999908447266
2024-10-16,95.2300033569336
2024-10-17,94.61000061035156
2024-10-18,93.33000183105469
2024-10-21,91.68000030517578
2024-10-22,92.30999755859375
2024-10-23,93.05000305175781
2024-10-24,93.43000030517578
2024-10-25,95.12999725341797
2024-10-28,95.69000244140625
2024-10-29,96.81999969482422
2024-10-30,94.25
2024-10-31,93.77999877929688
2024-11-01,94.22000122070312
2024-11-04,94.36000061035156
2024-11-05,95.80000305175781
2024-11-06,99.62000274658203
2024-11-07,102.05999755859375
2024-11-08,102.88999938964844
2024-11-11,103.55000305175781
2024-11-12,102.5
2024-11-13,92.27999877929688
2024-11-14,93.0999984741211
2024-11-15,93.23999786376953
2024-11-18,92.80000305175781
2024-11-19,91.37000274658203
2024-11-20,92.4800033569336
2024-11-21,94.41000366210938
