Date,ALLE
2022-02-28,114.5199966430664
2022-03-01,114.62999725341797
2022-03-02,117.37000274658203
2022-03-03,117.70999908447266
2022-03-04,117.29000091552734
2022-03-07,114.7300033569336
2022-03-08,111.43000030517578
2022-03-09,114.54000091552734
2022-03-10,112.9000015258789
2022-03-11,111.30999755859375
2022-03-14,111.94999694824219
2022-03-15,114.47000122070312
2022-03-16,116.44000244140625
2022-03-17,117.79000091552734
2022-03-18,118.13999938964844
2022-03-21,117.25
2022-03-22,117.47000122070312
2022-03-23,113.19000244140625
2022-03-24,112.58999633789062
2022-03-25,112.30000305175781
2022-03-28,113.4800033569336
2022-03-29,115.05000305175781
2022-03-30,113.3499984741211
2022-03-31,109.77999877929688
2022-04-01,111.5199966430664
2022-04-04,111.30000305175781
2022-04-05,110.12999725341797
2022-04-06,106.97000122070312
2022-04-07,108.44999694824219
2022-04-08,106.69999694824219
2022-04-11,106.5199966430664
2022-04-12,105.80000305175781
2022-04-13,108.19000244140625
2022-04-14,107.43000030517578
2022-04-18,106.5999984741211
2022-04-19,109.29000091552734
2022-04-20,112.58999633789062
2022-04-21,112.08999633789062
2022-04-22,114.51000213623047
2022-04-25,114.72000122070312
2022-04-26,114.2300033569336
2022-04-27,116.0199966430664
2022-04-28,119.19999694824219
2022-04-29,114.23999786376953
2022-05-02,114.77999877929688
2022-05-03,115.4000015258789
2022-05-04,118.45999908447266
2022-05-05,113.76000213623047
2022-05-06,112.56999969482422
2022-05-09,113.8499984741211
2022-05-10,110.70999908447266
2022-05-11,108.5999984741211
2022-05-12,111.18000030517578
2022-05-13,112.77999877929688
2022-05-16,111.75
2022-05-17,113.66000366210938
2022-05-18,109.16000366210938
2022-05-19,108.80999755859375
2022-05-20,109.08000183105469
2022-05-23,108.51000213623047
2022-05-24,108.01000213623047
2022-05-25,108.0999984741211
2022-05-26,110.77999877929688
2022-05-27,113.54000091552734
2022-05-31,111.6500015258789
2022-06-01,111.83999633789062
2022-06-02,114.11000061035156
2022-06-03,111.44000244140625
2022-06-06,112.08000183105469
2022-06-07,113.36000061035156
2022-06-08,110.45999908447266
2022-06-09,108.52999877929688
2022-06-10,107.12000274658203
2022-06-13,103.12000274658203
2022-06-14,101.2699966430664
2022-06-15,100.69000244140625
2022-06-16,96.37000274658203
2022-06-17,95.66999816894531
2022-06-21,95.08000183105469
2022-06-22,95.44999694824219
2022-06-23,96.80999755859375
2022-06-24,99.5999984741211
2022-06-27,99.23999786376953
2022-06-28,98.4000015258789
2022-06-29,98.38999938964844
2022-06-30,97.9000015258789
2022-07-01,99.61000061035156
2022-07-05,100.41000366210938
2022-07-06,100.69999694824219
2022-07-07,101.01000213623047
2022-07-08,98.54000091552734
2022-07-11,97.88999938964844
2022-07-12,96.91000366210938
2022-07-13,95.45999908447266
2022-07-14,95.5999984741211
2022-07-15,97.01000213623047
2022-07-18,95.6500015258789
2022-07-19,100.48999786376953
2022-07-20,101.61000061035156
2022-07-21,103.45999908447266
2022-07-22,103.38999938964844
2022-07-25,103.01000213623047
2022-07-26,102.69000244140625
2022-07-27,104.19000244140625
2022-07-28,104.30999755859375
2022-07-29,105.69999694824219
2022-08-01,105.37000274658203
2022-08-02,102.73999786376953
2022-08-03,103.52999877929688
2022-08-04,103.23999786376953
2022-08-05,102.22000122070312
2022-08-08,102.87000274658203
2022-08-09,99.13999938964844
2022-08-10,101.87000274658203
2022-08-11,102.83000183105469
2022-08-12,106.41000366210938
2022-08-15,107.19999694824219
2022-08-16,108.45999908447266
2022-08-17,108.56999969482422
2022-08-18,109.11000061035156
2022-08-19,106.44999694824219
2022-08-22,103.13999938964844
2022-08-23,101.91999816894531
2022-08-24,101.87000274658203
2022-08-25,103.31999969482422
2022-08-26,97.66000366210938
2022-08-29,96.72000122070312
2022-08-30,96.69000244140625
2022-08-31,95.0999984741211
2022-09-01,95.7300033569336
2022-09-02,94.88999938964844
2022-09-06,94.63999938964844
2022-09-07,98.0
2022-09-08,98.1500015258789
2022-09-09,99.62999725341797
2022-09-12,101.20999908447266
2022-09-13,95.88999938964844
2022-09-14,95.1500015258789
2022-09-15,93.1500015258789
2022-09-16,89.69000244140625
2022-09-19,92.20999908447266
2022-09-20,91.0999984741211
2022-09-21,91.12999725341797
2022-09-22,90.62999725341797
2022-09-23,92.04000091552734
2022-09-26,90.19000244140625
2022-09-27,88.98999786376953
2022-09-28,91.80000305175781
2022-09-29,89.2699966430664
2022-09-30,89.68000030517578
2022-10-03,92.44999694824219
2022-10-04,95.83999633789062
2022-10-05,95.95999908447266
2022-10-06,94.41000366210938
2022-10-07,92.41999816894531
2022-10-10,91.79000091552734
2022-10-11,91.58000183105469
2022-10-12,90.5
2022-10-13,92.19999694824219
2022-10-14,89.94000244140625
2022-10-17,93.52999877929688
2022-10-18,95.18000030517578
2022-10-19,92.11000061035156
2022-10-20,89.80000305175781
2022-10-21,92.79000091552734
2022-10-24,94.36000061035156
2022-10-25,97.54000091552734
2022-10-26,97.33000183105469
2022-10-27,103.45999908447266
2022-10-28,106.19000244140625
2022-10-31,104.7699966430664
2022-11-01,106.55999755859375
2022-11-02,102.01000213623047
2022-11-03,102.33999633789062
2022-11-04,103.12000274658203
2022-11-07,107.06999969482422
2022-11-08,106.77999877929688
2022-11-09,104.37000274658203
2022-11-10,113.9800033569336
2022-11-11,113.56999969482422
2022-11-14,110.94999694824219
2022-11-15,112.63999938964844
2022-11-16,111.05000305175781
2022-11-17,110.7699966430664
2022-11-18,112.95999908447266
2022-11-21,112.66000366210938
2022-11-22,113.94000244140625
2022-11-23,113.98999786376953
2022-11-25,114.31999969482422
2022-11-28,112.25
2022-11-29,110.7699966430664
2022-11-30,113.6500015258789
2022-12-01,114.05999755859375
2022-12-02,114.5199966430664
2022-12-05,111.0199966430664
2022-12-06,109.16999816894531
2022-12-07,109.1500015258789
2022-12-08,110.86000061035156
2022-12-09,109.12999725341797
2022-12-12,110.25
2022-12-13,111.83000183105469
2022-12-14,109.7699966430664
2022-12-15,105.70999908447266
2022-12-16,103.86000061035156
2022-12-19,104.56999969482422
2022-12-20,104.4800033569336
2022-12-21,106.75
2022-12-22,105.18000030517578
2022-12-23,105.02999877929688
2022-12-27,105.9800033569336
2022-12-28,104.31999969482422
2022-12-29,106.73999786376953
2022-12-30,105.26000213623047
2023-01-03,107.69999694824219
2023-01-04,109.23999786376953
2023-01-05,107.75
2023-01-06,111.41999816894531
2023-01-09,112.2699966430664
2023-01-10,112.04000091552734
2023-01-11,114.11000061035156
2023-01-12,113.51000213623047
2023-01-13,113.76000213623047
2023-01-17,112.79000091552734
2023-01-18,110.95999908447266
2023-01-19,108.26000213623047
2023-01-20,111.30000305175781
2023-01-23,112.08999633789062
2023-01-24,113.38999938964844
2023-01-25,113.3499984741211
2023-01-26,113.25
2023-01-27,114.27999877929688
2023-01-30,114.44999694824219
2023-01-31,117.55000305175781
2023-02-01,120.05000305175781
2023-02-02,121.73999786376953
2023-02-03,122.93000030517578
2023-02-06,120.87000274658203
2023-02-07,120.26000213623047
2023-02-08,120.1500015258789
2023-02-09,118.58000183105469
2023-02-10,118.08000183105469
2023-02-13,119.91999816894531
2023-02-14,119.86000061035156
2023-02-15,121.58000183105469
2023-02-16,118.75
2023-02-17,118.5999984741211
2023-02-21,115.01000213623047
2023-02-22,113.13999938964844
2023-02-23,113.77999877929688
2023-02-24,113.01000213623047
2023-02-27,113.0
2023-02-28,112.70999908447266
2023-03-01,112.41000366210938
2023-03-02,112.51000213623047
2023-03-03,114.76000213623047
2023-03-06,114.43000030517578
2023-03-07,113.37999725341797
2023-03-08,114.3499984741211
2023-03-09,111.5
2023-03-10,107.48999786376953
2023-03-13,105.9800033569336
2023-03-14,107.62000274658203
2023-03-15,103.83999633789062
2023-03-16,106.18000030517578
2023-03-17,103.31999969482422
2023-03-20,105.80999755859375
2023-03-21,106.91999816894531
2023-03-22,103.86000061035156
2023-03-23,102.2699966430664
2023-03-24,100.5999984741211
2023-03-27,102.4000015258789
2023-03-28,104.22000122070312
2023-03-29,105.4000015258789
2023-03-30,105.04000091552734
2023-03-31,106.7300033569336
2023-04-03,106.05999755859375
2023-04-04,99.97000122070312
2023-04-05,99.19000244140625
2023-04-06,99.63999938964844
2023-04-10,100.37999725341797
2023-04-11,101.33000183105469
2023-04-12,101.55000305175781
2023-04-13,102.13999938964844
2023-04-14,102.73999786376953
2023-04-17,104.43000030517578
2023-04-18,104.30999755859375
2023-04-19,104.18000030517578
2023-04-20,104.19000244140625
2023-04-21,102.98999786376953
2023-04-24,103.13999938964844
2023-04-25,101.94999694824219
2023-04-26,107.48999786376953
2023-04-27,111.44000244140625
2023-04-28,110.4800033569336
2023-05-01,110.68000030517578
2023-05-02,109.61000061035156
2023-05-03,108.95999908447266
2023-05-04,107.02999877929688
2023-05-05,108.08999633789062
2023-05-08,107.62000274658203
2023-05-09,107.8499984741211
2023-05-10,108.30999755859375
2023-05-11,108.87000274658203
2023-05-12,108.72000122070312
2023-05-15,109.37999725341797
2023-05-16,106.5
2023-05-17,109.05000305175781
2023-05-18,110.48999786376953
2023-05-19,109.30000305175781
2023-05-22,109.76000213623047
2023-05-23,107.86000061035156
2023-05-24,106.27999877929688
2023-05-25,105.25
2023-05-26,107.0999984741211
2023-05-30,107.08000183105469
2023-05-31,104.73999786376953
2023-06-01,104.76000213623047
2023-06-02,109.2699966430664
2023-06-05,108.47000122070312
2023-06-06,110.16999816894531
2023-06-07,113.08000183105469
2023-06-08,113.0999984741211
2023-06-09,112.6500015258789
2023-06-12,114.58999633789062
2023-06-13,117.7699966430664
2023-06-14,116.7699966430664
2023-06-15,118.94000244140625
2023-06-16,118.43000030517578
2023-06-20,118.22000122070312
2023-06-21,119.41999816894531
2023-06-22,116.38999938964844
2023-06-23,115.5
2023-06-26,117.16999816894531
2023-06-27,118.98999786376953
2023-06-28,118.16000366210938
2023-06-29,119.58000183105469
2023-06-30,120.0199966430664
2023-07-03,118.75
2023-07-05,116.56999969482422
2023-07-06,115.41999816894531
2023-07-07,116.79000091552734
2023-07-10,118.55999755859375
2023-07-11,121.4000015258789
2023-07-12,122.3499984741211
2023-07-13,122.77999877929688
2023-07-14,122.73999786376953
2023-07-17,124.19000244140625
2023-07-18,125.5999984741211
2023-07-19,125.80000305175781
2023-07-20,124.62000274658203
2023-07-21,125.19000244140625
2023-07-24,126.3499984741211
2023-07-25,127.06999969482422
2023-07-26,117.30000305175781
2023-07-27,115.51000213623047
2023-07-28,114.98999786376953
2023-07-31,116.86000061035156
2023-08-01,116.12999725341797
2023-08-02,114.4800033569336
2023-08-03,111.58999633789062
2023-08-04,111.91000366210938
2023-08-07,113.22000122070312
2023-08-08,111.80999755859375
2023-08-09,110.91000366210938
2023-08-10,111.27999877929688
2023-08-11,111.41000366210938
2023-08-14,112.31999969482422
2023-08-15,109.25
2023-08-16,107.7699966430664
2023-08-17,105.87000274658203
2023-08-18,107.62999725341797
2023-08-21,107.44000244140625
2023-08-22,107.79000091552734
2023-08-23,110.43000030517578
2023-08-24,108.37999725341797
2023-08-25,109.83999633789062
2023-08-28,110.80999755859375
2023-08-29,112.76000213623047
2023-08-30,113.56999969482422
2023-08-31,113.80999755859375
2023-09-01,114.75
2023-09-05,111.13999938964844
2023-09-06,108.47000122070312
2023-09-07,108.02999877929688
2023-09-08,108.0999984741211
2023-09-11,108.2699966430664
2023-09-12,106.76000213623047
2023-09-13,105.55999755859375
2023-09-14,106.30999755859375
2023-09-15,105.68000030517578
2023-09-18,105.18000030517578
2023-09-19,105.83999633789062
2023-09-20,104.25
2023-09-21,103.8499984741211
2023-09-22,103.81999969482422
2023-09-25,103.98999786376953
2023-09-26,102.08999633789062
2023-09-27,103.29000091552734
2023-09-28,104.26000213623047
2023-09-29,104.19999694824219
2023-10-02,103.12999725341797
2023-10-03,102.77999877929688
2023-10-04,104.12000274658203
2023-10-05,102.75
2023-10-06,103.69000244140625
2023-10-09,104.44999694824219
2023-10-10,105.47000122070312
2023-10-11,105.97000122070312
2023-10-12,103.94000244140625
2023-10-13,103.4800033569336
2023-10-16,105.26000213623047
2023-10-17,105.58999633789062
2023-10-18,100.06999969482422
2023-10-19,98.55999755859375
2023-10-20,97.0
2023-10-23,96.87000274658203
2023-10-24,97.11000061035156
2023-10-25,96.5199966430664
2023-10-26,97.25
2023-10-27,97.43000030517578
2023-10-30,97.70999908447266
2023-10-31,98.36000061035156
2023-11-01,98.91999816894531
2023-11-02,99.12999725341797
2023-11-03,101.88999938964844
2023-11-06,101.7300033569336
2023-11-07,101.41000366210938
2023-11-08,102.06999969482422
2023-11-09,101.12999725341797
2023-11-10,103.48999786376953
2023-11-13,103.2300033569336
2023-11-14,105.93000030517578
2023-11-15,106.66999816894531
2023-11-16,105.94999694824219
2023-11-17,106.3499984741211
2023-11-20,105.73999786376953
2023-11-21,104.16000366210938
2023-11-22,104.66999816894531
2023-11-24,105.04000091552734
2023-11-27,104.1500015258789
2023-11-28,104.12000274658203
2023-11-29,104.58999633789062
2023-11-30,106.08999633789062
2023-12-01,108.69000244140625
2023-12-04,107.05000305175781
2023-12-05,105.5199966430664
2023-12-06,105.12999725341797
2023-12-07,105.08999633789062
2023-12-08,110.33999633789062
2023-12-11,109.77999877929688
2023-12-12,109.75
2023-12-13,111.25
2023-12-14,118.58000183105469
2023-12-15,117.5199966430664
2023-12-18,117.94999694824219
2023-12-19,119.5199966430664
2023-12-20,120.54000091552734
2023-12-21,123.01000213623047
2023-12-22,126.12000274658203
2023-12-26,127.4800033569336
2023-12-27,127.58999633789062
2023-12-28,126.86000061035156
2023-12-29,126.69000244140625
2024-01-02,124.25
2024-01-03,121.51000213623047
2024-01-04,122.2699966430664
2024-01-05,122.77999877929688
2024-01-08,123.7300033569336
2024-01-09,124.05000305175781
2024-01-10,122.0999984741211
2024-01-11,120.66999816894531
2024-01-12,119.77999877929688
2024-01-16,119.41000366210938
2024-01-17,118.72000122070312
2024-01-18,121.16999816894531
2024-01-19,122.19000244140625
2024-01-22,125.38999938964844
2024-01-23,124.33000183105469
2024-01-24,122.93000030517578
2024-01-25,125.76000213623047
2024-01-26,124.87000274658203
2024-01-29,126.86000061035156
2024-01-30,126.19000244140625
2024-01-31,123.88999938964844
2024-02-01,127.2300033569336
2024-02-02,127.62999725341797
2024-02-05,125.76000213623047
2024-02-06,126.02999877929688
2024-02-07,126.94000244140625
2024-02-08,130.52000427246094
2024-02-09,131.91000366210938
2024-02-12,133.57000732421875
2024-02-13,129.58999633789062
2024-02-14,131.17999267578125
2024-02-15,133.30999755859375
2024-02-16,132.4199981689453
2024-02-20,132.05999755859375
2024-02-21,131.11000061035156
2024-02-22,129.66000366210938
2024-02-23,129.08999633789062
2024-02-26,128.49000549316406
2024-02-27,129.2899932861328
2024-02-28,128.16000366210938
2024-02-29,127.87000274658203
2024-03-01,126.80000305175781
2024-03-04,128.7899932861328
2024-03-05,127.52999877929688
2024-03-06,128.41000366210938
2024-03-07,131.89999389648438
2024-03-08,130.85000610351562
2024-03-11,131.0399932861328
2024-03-12,133.0800018310547
2024-03-13,132.75999450683594
2024-03-14,130.05999755859375
2024-03-15,130.38999938964844
2024-03-18,131.33999633789062
2024-03-19,133.00999450683594
2024-03-20,135.27999877929688
2024-03-21,135.2899932861328
2024-03-22,134.1199951171875
2024-03-25,132.91000366210938
2024-03-26,133.33999633789062
2024-03-27,134.24000549316406
2024-03-28,134.7100067138672
2024-04-01,132.32000732421875
2024-04-02,131.5800018310547
2024-04-03,131.47999572753906
2024-04-04,131.02000427246094
2024-04-05,132.30999755859375
2024-04-08,132.86000061035156
2024-04-09,133.8800048828125
2024-04-10,129.1300048828125
2024-04-11,129.75
2024-04-12,127.41999816894531
2024-04-15,126.94000244140625
2024-04-16,126.37999725341797
2024-04-17,125.77999877929688
2024-04-18,124.83999633789062
2024-04-19,125.20999908447266
2024-04-22,125.41999816894531
2024-04-23,126.97000122070312
2024-04-24,126.54000091552734
2024-04-25,124.87000274658203
2024-04-26,123.8499984741211
2024-04-29,124.80999755859375
2024-04-30,121.55999755859375
2024-05-01,121.05999755859375
2024-05-02,122.26000213623047
2024-05-03,122.87999725341797
2024-05-06,124.87999725341797
2024-05-07,124.37000274658203
2024-05-08,124.12999725341797
2024-05-09,125.66999816894531
2024-05-10,125.98999786376953
2024-05-13,125.70999908447266
2024-05-14,127.33999633789062
2024-05-15,127.94000244140625
2024-05-16,125.38999938964844
2024-05-17,124.43000030517578
2024-05-20,123.23999786376953
2024-05-21,123.55000305175781
2024-05-22,123.06999969482422
2024-05-23,121.55999755859375
2024-05-24,122.5999984741211
2024-05-28,120.41999816894531
2024-05-29,119.38999938964844
2024-05-30,120.44999694824219
2024-05-31,121.81999969482422
2024-06-03,120.5
2024-06-04,117.63999938964844
2024-06-05,118.26000213623047
2024-06-06,117.5199966430664
2024-06-07,116.93000030517578
2024-06-10,117.48999786376953
2024-06-11,117.30999755859375
2024-06-12,119.98999786376953
2024-06-13,119.16000366210938
2024-06-14,116.36000061035156
2024-06-17,116.2300033569336
2024-06-18,116.61000061035156
2024-06-20,115.75
2024-06-21,116.2300033569336
2024-06-24,118.38999938964844
2024-06-25,116.12999725341797
2024-06-26,114.6500015258789
2024-06-27,116.31999969482422
2024-06-28,118.1500015258789
2024-07-01,115.73999786376953
2024-07-02,116.11000061035156
2024-07-03,115.69000244140625
2024-07-05,114.94999694824219
2024-07-08,115.04000091552734
2024-07-09,114.66999816894531
2024-07-10,117.0
2024-07-11,119.83000183105469
2024-07-12,122.93000030517578
2024-07-15,122.72000122070312
2024-07-16,128.02000427246094
2024-07-17,126.91999816894531
2024-07-18,127.41000366210938
2024-07-19,124.0999984741211
2024-07-22,126.66999816894531
2024-07-23,127.18000030517578
2024-07-24,127.86000061035156
2024-07-25,132.8800048828125
2024-07-26,136.77000427246094
2024-07-29,137.66000366210938
2024-07-30,139.33999633789062
2024-07-31,136.80999755859375
2024-08-01,132.2899932861328
2024-08-02,129.5399932861328
2024-08-05,127.75
2024-08-06,127.58999633789062
2024-08-07,126.5199966430664
2024-08-08,129.4600067138672
2024-08-09,128.88999938964844
2024-08-12,128.75999450683594
2024-08-13,130.08999633789062
2024-08-14,131.08999633789062
2024-08-15,132.9499969482422
2024-08-16,131.27000427246094
2024-08-19,132.85000610351562
2024-08-20,132.2100067138672
2024-08-21,134.50999450683594
2024-08-22,135.00999450683594
2024-08-23,137.0
2024-08-26,137.7100067138672
2024-08-27,137.2100067138672
2024-08-28,136.6300048828125
2024-08-29,137.30999755859375
2024-08-30,138.83999633789062
2024-09-03,137.0
2024-09-04,137.35000610351562
2024-09-05,135.69000244140625
2024-09-06,134.5
2024-09-09,134.55999755859375
2024-09-10,136.16000366210938
2024-09-11,137.08999633789062
2024-09-12,139.1199951171875
2024-09-13,141.1699981689453
2024-09-16,142.72000122070312
2024-09-17,143.3699951171875
2024-09-18,143.4199981689453
2024-09-19,143.75
2024-09-20,140.39999389648438
2024-09-23,142.64999389648438
2024-09-24,143.83999633789062
2024-09-25,143.38999938964844
2024-09-26,143.6999969482422
2024-09-27,143.77000427246094
2024-09-30,145.74000549316406
2024-10-01,144.97000122070312
2024-10-02,145.83999633789062
2024-10-03,145.88999938964844
2024-10-04,145.61000061035156
2024-10-07,146.00999450683594
2024-10-08,145.36000061035156
2024-10-09,146.57000732421875
2024-10-10,144.63999938964844
2024-10-11,147.3000030517578
2024-10-14,149.4600067138672
2024-10-15,149.52999877929688
2024-10-16,150.92999267578125
2024-10-17,152.47999572753906
2024-10-18,153.36000061035156
2024-10-21,152.00999450683594
2024-10-22,150.60000610351562
2024-10-23,150.86000061035156
2024-10-24,145.27000427246094
2024-10-25,142.60000610351562
2024-10-28,142.3300018310547
2024-10-29,139.77999877929688
2024-10-30,139.0500030517578
2024-10-31,139.6300048828125
2024-11-01,139.8300018310547
2024-11-04,139.5
2024-11-05,140.89999389648438
2024-11-06,140.92999267578125
2024-11-07,142.7100067138672
2024-11-08,143.77999877929688
2024-11-11,143.42999267578125
2024-11-12,141.8699951171875
2024-11-13,140.8300018310547
2024-11-14,141.32000732421875
2024-11-15,139.75999450683594
2024-11-18,138.63999938964844
2024-11-19,138.1199951171875
2024-11-20,139.42999267578125
2024-11-21,141.41000366210938
